	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_8h	chicken_d_lps_8h
ENSGALG00000031062	1138	759	1048	437
ENSGALG00000008760	368	198	354	202
ENSGALG00000026591	161	68	190	63
ENSGALG00000021679	924	782	1028	646
ENSGALG00000014277	471	287	348	182
ENSGALG00000046730	43	19	65	17
ENSGALG00000049267	2	0	14	3
ENSGALG00000014936	412	313	276	165
ENSGALG00000010226	134	83	145	99
ENSGALG00000003181	247	188	254	144
ENSGALG00000001054	1318	744	1394	722
ENSGALG00000017419	1286	845	1299	930
ENSGALG00000034859	710	381	569	311
ENSGALG00000035498	3498	2416	2676	1717
ENSGALG00000001645	3	7	3	3
ENSGALG00000003703	337	240	322	233
ENSGALG00000048144	83	62	92	41
ENSGALG00000048828	41	17	39	25
ENSGALG00000037943	2579	2155	2786	1992
ENSGALG00000013683	1554	1035	1067	774
ENSGALG00000016098	303	159	204	139
ENSGALG00000004645	900	897	559	352
ENSGALG00000010769	12	3	6	11
ENSGALG00000047866	11	2	10	1
ENSGALG00000015273	1049	566	948	423
ENSGALG00000007484	2117	1211	1688	1233
ENSGALG00000009641	21	7	16	6
ENSGALG00000036829	148	43	115	64
ENSGALG00000006473	7	0	2	0
ENSGALG00000009448	6618	6028	6829	2243
ENSGALG00000015880	697	531	795	287
ENSGALG00000030602	1983	1631	1974	966
ENSGALG00000054017	268	109	255	145
ENSGALG00000045164	52	12	76	35
ENSGALG00000015573	8	4	7	0
ENSGALG00000002244	7	2	12	6
ENSGALG00000023806	2168	1241	1963	1029
ENSGALG00000004342	135	61	206	105
ENSGALG00000030059	52	51	63	50
ENSGALG00000001959	4	9	7	1
ENSGALG00000026973	79	62	105	67
ENSGALG00000048063	796	688	776	470
ENSGALG00000012119	4729	12154	9626	24098
ENSGALG00000015486	331	197	354	237
ENSGALG00000006130	3	2	0	1
ENSGALG00000031726	980	954	892	638
ENSGALG00000012032	61	31	74	44
ENSGALG00000054723	205	135	152	65
ENSGALG00000038850	51	50	39	30
ENSGALG00000054505	624	401	636	307
ENSGALG00000009523	169	70	85	34
ENSGALG00000004495	7	4	3	2
ENSGALG00000007448	39	6	4	0
ENSGALG00000013605	4297	4163	2946	1083
ENSGALG00000002944	14	8	17	7
ENSGALG00000006318	33	19	34	11
ENSGALG00000004047	995	652	953	724
ENSGALG00000014442	42857	38019	57306	39637
ENSGALG00000008563	201	103	259	167
ENSGALG00000033118	10	15	20	12
ENSGALG00000010359	269	174	217	103
ENSGALG00000052354	7978	5952	5402	4329
ENSGALG00000012293	3	3	3	2
ENSGALG00000007272	1918	1285	1726	923
ENSGALG00000037464	1	2	5	6
ENSGALG00000051203	96	13	1922	988
ENSGALG00000049363	12	12	18	2
ENSGALG00000002921	698	388	579	314
ENSGALG00000038723	494	385	579	345
ENSGALG00000007555	235	130	212	56
ENSGALG00000043018	57	24	54	29
ENSGALG00000047953	434	368	313	262
ENSGALG00000053457	110	105	58	38
ENSGALG00000009983	126	66	96	57
ENSGALG00000002763	4	0	7	0
ENSGALG00000028998	1612	1335	1472	746
ENSGALG00000002386	27	11	50	35
ENSGALG00000007680	16	12	16	5
ENSGALG00000025822	36	37	31	1
ENSGALG00000001962	9598	7624	8856	5135
ENSGALG00000036085	128	110	61	21
ENSGALG00000027868	39	22	17	16
ENSGALG00000049308	53	41	38	9
ENSGALG00000005784	156	132	126	112
ENSGALG00000030097	217	128	236	178
ENSGALG00000030843	1142	625	1283	651
ENSGALG00000002800	8	11	13	1
ENSGALG00000002784	720	404	866	559
ENSGALG00000052542	5	1	3	2
ENSGALG00000016314	2243	839	1937	573
ENSGALG00000050166	1527	1396	1101	633
ENSGALG00000026313	53	13	48	16
ENSGALG00000046023	879	323	708	368
ENSGALG00000003391	773	463	832	375
ENSGALG00000032215	613	340	615	405
ENSGALG00000037540	3269	2211	3173	1666
ENSGALG00000011124	1674	1140	1182	300
ENSGALG00000046986	71	30	57	43
ENSGALG00000002913	1029	469	952	455
ENSGALG00000028709	55	36	55	25
ENSGALG00000008806	6065	4249	6674	3597
ENSGALG00000012173	5180	3172	6078	2408
ENSGALG00000036218	512	392	397	199
ENSGALG00000015860	103	82	98	63
ENSGALG00000010175	1104	805	1527	1138
ENSGALG00000008163	1551	1529	1425	696
ENSGALG00000041449	13	6	19	13
ENSGALG00000014298	1262	1071	1503	672
ENSGALG00000010561	377	235	431	219
ENSGALG00000052441	18	20	25	14
ENSGALG00000009634	1414	1100	1166	757
ENSGALG00000002066	5832	3617	6601	4017
ENSGALG00000048899	599	585	750	566
ENSGALG00000050454	53	125	33	30
ENSGALG00000047563	34	31	15	8
ENSGALG00000008771	517	293	383	209
ENSGALG00000048086	14	10	8	5
ENSGALG00000011499	7377	4942	5894	2404
ENSGALG00000054356	16	10	13	11
ENSGALG00000019967	85	81	98	37
ENSGALG00000039978	104	13	107	303
ENSGALG00000015805	1449	1312	1366	856
ENSGALG00000011822	528	308	587	392
ENSGALG00000016590	1884	838	2016	897
ENSGALG00000011889	1280	962	929	371
ENSGALG00000015367	8	3	0	4
ENSGALG00000028227	1974	1308	1947	1203
ENSGALG00000026653	501	264	507	223
ENSGALG00000026906	3011	1792	2420	1041
ENSGALG00000027665	119	81	140	74
ENSGALG00000007084	103	61	124	68
ENSGALG00000011428	1042	530	997	445
ENSGALG00000040465	8747	7856	7743	4528
ENSGALG00000003857	20	8	18	9
ENSGALG00000017485	1027	315	2223	776
ENSGALG00000047506	43	19	54	26
ENSGALG00000013310	910	502	951	454
ENSGALG00000012448	339	250	373	179
ENSGALG00000005249	3622	2075	3762	1451
ENSGALG00000014772	54	23	49	28
ENSGALG00000005977	1956	382	1286	169
ENSGALG00000046984	45	26	30	47
ENSGALG00000005393	11533	6335	10910	4915
ENSGALG00000009491	109	88	139	100
ENSGALG00000002734	2428	1919	2077	1424
ENSGALG00000012061	6097	4969	2896	2877
ENSGALG00000002298	7	4	1	7
ENSGALG00000050866	6	6	2	0
ENSGALG00000015070	646	335	605	250
ENSGALG00000047773	21	12	17	11
ENSGALG00000002417	656	471	716	463
ENSGALG00000035994	492	230	668	470
ENSGALG00000047543	14	11	21	2
ENSGALG00000051628	808	513	1037	372
ENSGALG00000005700	914	421	707	257
ENSGALG00000030118	303	179	283	153
ENSGALG00000014468	3896	3101	3893	2435
ENSGALG00000008355	1421	810	1858	859
ENSGALG00000002603	1022	760	1110	753
ENSGALG00000036229	39078	28746	41727	25302
ENSGALG00000015960	1279	735	1134	679
ENSGALG00000038313	1791	854	1531	781
ENSGALG00000032546	669	387	653	345
ENSGALG00000012127	147	67	184	90
ENSGALG00000047550	2	0	2	5
ENSGALG00000026396	21	10	20	9
ENSGALG00000042476	97	43	107	41
ENSGALG00000006969	300	182	205	152
ENSGALG00000049217	98	88	61	41
ENSGALG00000003529	169	93	210	77
ENSGALG00000048704	25	5	15	4
ENSGALG00000014880	1009	911	893	384
ENSGALG00000007441	108	73	104	60
ENSGALG00000031331	743	572	684	466
ENSGALG00000048620	10	6	3	3
ENSGALG00000028762	1794	1596	923	758
ENSGALG00000038612	4	0	1	2
ENSGALG00000037781	1966	1289	2349	1634
ENSGALG00000035882	470	299	519	294
ENSGALG00000048185	35	20	30	19
ENSGALG00000014525	2132	1449	2040	1254
ENSGALG00000027255	2	0	0	9
ENSGALG00000052387	137	127	131	47
ENSGALG00000016575	70	59	154	38
ENSGALG00000016735	712	415	637	259
ENSGALG00000034688	200	69	323	103
ENSGALG00000012111	267	29	247	101
ENSGALG00000000857	1791	1270	1993	1250
ENSGALG00000049010	2	2	5	5
ENSGALG00000011065	355	234	274	210
ENSGALG00000002750	63	48	50	8
ENSGALG00000009686	482	265	330	316
ENSGALG00000044768	173	106	163	72
ENSGALG00000004710	1228	523	898	283
ENSGALG00000037370	1279	978	943	622
ENSGALG00000030605	1040	740	975	554
ENSGALG00000048259	6	3	10	0
ENSGALG00000011332	446	299	426	252
ENSGALG00000004144	783	555	885	461
ENSGALG00000028851	2207	1407	1915	896
ENSGALG00000028304	7166	3203	7035	5263
ENSGALG00000053550	1	3	0	2
ENSGALG00000000777	1569	986	1705	1088
ENSGALG00000011747	171	168	266	169
ENSGALG00000016734	306	217	310	181
ENSGALG00000008240	536	298	391	194
ENSGALG00000039409	1155	758	1119	630
ENSGALG00000003339	1622	1091	1344	894
ENSGALG00000004734	81	34	146	58
ENSGALG00000043799	49	17	63	19
ENSGALG00000026028	201	113	164	91
ENSGALG00000008014	2517	826	5237	3005
ENSGALG00000006697	3130	1274	2728	1264
ENSGALG00000014684	1740	1164	1954	871
ENSGALG00000013167	2720	2115	2743	2133
ENSGALG00000051654	1972	1535	1675	1137
ENSGALG00000031348	6187	2715	5791	3326
ENSGALG00000044463	19	0	13	2
ENSGALG00000003936	5986	4205	5416	3388
ENSGALG00000031448	4473	2621	3407	1322
ENSGALG00000049225	76	18	49	5
ENSGALG00000004161	158	101	207	75
ENSGALG00000014859	394	261	315	159
ENSGALG00000015849	606	357	500	685
ENSGALG00000016024	29	18	32	15
ENSGALG00000006013	1155	583	1043	619
ENSGALG00000052087	136	47	128	53
ENSGALG00000035629	261	233	234	153
ENSGALG00000047979	40	21	45	38
ENSGALG00000048646	162	82	174	103
ENSGALG00000000542	1554	1065	1686	893
ENSGALG00000004193	227	152	236	146
ENSGALG00000042708	170	118	163	66
ENSGALG00000012421	943	431	964	307
ENSGALG00000013094	452	546	303	137
ENSGALG00000033017	2	2	2	0
ENSGALG00000011623	48	25	27	15
ENSGALG00000004503	3	2	4	2
ENSGALG00000006966	665	325	544	199
ENSGALG00000002013	1137	967	1070	630
ENSGALG00000006343	69	44	84	45
ENSGALG00000006109	529	535	408	177
ENSGALG00000033877	1377	1310	1244	749
ENSGALG00000030543	160	95	95	51
ENSGALG00000020554	2	0	5	0
ENSGALG00000008312	276	182	211	145
ENSGALG00000031987	325	162	184	106
ENSGALG00000033598	1342	935	1249	710
ENSGALG00000011294	4	2	2	3
ENSGALG00000001335	1534	1079	1453	759
ENSGALG00000042460	285	141	313	161
ENSGALG00000039171	6	4	14	3
ENSGALG00000016052	1034	659	1025	463
ENSGALG00000027407	537	276	368	125
ENSGALG00000003774	4952	2903	7818	5572
ENSGALG00000046787	487	271	425	366
ENSGALG00000003039	422	270	291	178
ENSGALG00000002729	356	120	551	114
ENSGALG00000038896	144	87	132	81
ENSGALG00000009616	2	0	4	2
ENSGALG00000052920	49	57	48	13
ENSGALG00000011169	1625	1330	1547	829
ENSGALG00000002507	5	2	3	2
ENSGALG00000003770	9604	7953	10435	3401
ENSGALG00000032889	0	2	2	3
ENSGALG00000052712	576	470	581	357
ENSGALG00000041812	2540	2069	2774	1785
ENSGALG00000035980	1640	1118	1885	952
ENSGALG00000049257	57	59	53	32
ENSGALG00000016094	56	44	51	33
ENSGALG00000011481	251	158	208	97
ENSGALG00000004960	12	12	13	1
ENSGALG00000011528	1665	1373	1335	830
ENSGALG00000009881	16	9	9	9
ENSGALG00000042082	3	3	1	0
ENSGALG00000025755	1153	759	867	371
ENSGALG00000054256	78	55	77	42
ENSGALG00000015338	254	208	257	108
ENSGALG00000006511	401	103	455	248
ENSGALG00000033087	720	350	676	284
ENSGALG00000009064	12	8	12	9
ENSGALG00000013814	62	31	140	112
ENSGALG00000043606	1052	658	1098	681
ENSGALG00000048900	39	46	16	29
ENSGALG00000050582	58	55	40	25
ENSGALG00000006942	928	889	703	401
ENSGALG00000012579	588	219	450	117
ENSGALG00000034166	558	461	341	329
ENSGALG00000023296	11550	13288	8663	4462
ENSGALG00000011182	4	2	4	4
ENSGALG00000006408	227	138	226	133
ENSGALG00000029912	372	277	386	171
ENSGALG00000005475	1488	920	1324	472
ENSGALG00000015699	1218	891	931	536
ENSGALG00000051665	159	112	161	92
ENSGALG00000011792	11	11	11	0
ENSGALG00000028501	149	46	154	38
ENSGALG00000043660	37	28	37	49
ENSGALG00000009645	35	18	33	25
ENSGALG00000042858	849	454	732	300
ENSGALG00000050194	56	47	53	3
ENSGALG00000002899	874	420	711	232
ENSGALG00000007299	1276	712	1410	666
ENSGALG00000014222	4682	2390	4414	2201
ENSGALG00000039673	7124	5897	5093	2194
ENSGALG00000004369	62	36	50	38
ENSGALG00000022758	128	100	152	110
ENSGALG00000049938	17	6	13	3
ENSGALG00000037734	163	60	137	71
ENSGALG00000004186	1512	1450	1326	631
ENSGALG00000051777	15	14	13	8
ENSGALG00000035981	80	61	47	32
ENSGALG00000036550	2	4	5	2
ENSGALG00000001425	182	139	172	130
ENSGALG00000052355	207	115	213	112
ENSGALG00000027093	2455	1014	4187	2234
ENSGALG00000016849	1294	1225	1134	518
ENSGALG00000010047	430	288	405	282
ENSGALG00000032858	892	655	932	407
ENSGALG00000040000	282	145	193	117
ENSGALG00000004065	405	314	369	200
ENSGALG00000002023	297	238	281	172
ENSGALG00000026293	175	89	160	33
ENSGALG00000025915	2860	1681	2492	1116
ENSGALG00000031853	173	106	163	143
ENSGALG00000054562	4	0	8	2
ENSGALG00000042833	1585	1096	1314	955
ENSGALG00000019147	2410	712	1752	296
ENSGALG00000008840	1147	1086	1226	505
ENSGALG00000025941	10	6	9	1
ENSGALG00000015705	14	5	17	3
ENSGALG00000012259	4571	2898	4738	1707
ENSGALG00000046169	279	141	279	151
ENSGALG00000027688	736	530	905	614
ENSGALG00000042939	1420	954	1297	752
ENSGALG00000002492	672	419	393	397
ENSGALG00000014749	99	70	103	49
ENSGALG00000043787	749	510	484	202
ENSGALG00000000830	39	24	22	29
ENSGALG00000047589	2	4	2	0
ENSGALG00000001557	417	317	389	265
ENSGALG00000004640	346	252	391	243
ENSGALG00000009700	721	541	349	179
ENSGALG00000008051	5610	4977	3977	2871
ENSGALG00000008386	146	114	156	81
ENSGALG00000033123	2606	2122	2447	1317
ENSGALG00000000247	584	308	559	314
ENSGALG00000003387	28	34	40	21
ENSGALG00000015407	66	46	34	19
ENSGALG00000047336	6	5	3	1
ENSGALG00000007579	2762	1905	2298	1047
ENSGALG00000028897	100	66	88	37
ENSGALG00000036711	1711	1367	1627	917
ENSGALG00000007079	4	4	4	9
ENSGALG00000031134	2753	2116	2417	1497
ENSGALG00000017038	497	278	352	245
ENSGALG00000001035	43	19	32	50
ENSGALG00000042552	173	172	120	68
ENSGALG00000040026	9	1	4	9
ENSGALG00000005652	2170	1454	1502	755
ENSGALG00000051806	103	75	91	47
ENSGALG00000004974	925	321	813	671
ENSGALG00000007158	163	110	256	70
ENSGALG00000015468	429	267	449	262
ENSGALG00000004509	28186	31134	28591	20099
ENSGALG00000012472	113	87	104	16
ENSGALG00000010166	2181	1350	2444	1410
ENSGALG00000039755	610	441	670	354
ENSGALG00000005135	671	295	648	138
ENSGALG00000041238	3	1	4	6
ENSGALG00000001376	522	501	395	246
ENSGALG00000005653	2123	1316	3306	1487
ENSGALG00000053989	5	2	1	0
ENSGALG00000002164	388	317	382	220
ENSGALG00000000862	1072	829	837	511
ENSGALG00000001602	1058	640	1415	673
ENSGALG00000011687	18252	11327	12940	5336
ENSGALG00000053509	90	55	123	66
ENSGALG00000037699	250	285	257	169
ENSGALG00000050405	843	558	757	282
ENSGALG00000035115	28	4	37	15
ENSGALG00000011689	1261	1191	1317	544
ENSGALG00000051660	7	0	3	0
ENSGALG00000007653	846	525	760	356
ENSGALG00000042365	490	435	328	104
ENSGALG00000013018	166	116	217	116
ENSGALG00000003235	502	401	440	212
ENSGALG00000001606	2148	2555	1662	742
ENSGALG00000006604	701	435	580	369
ENSGALG00000012112	850	560	899	537
ENSGALG00000006780	1955	1353	1783	881
ENSGALG00000037714	234	161	204	182
ENSGALG00000033879	2126	1173	1999	972
ENSGALG00000006101	434	310	428	219
ENSGALG00000047982	8	9	5	3
ENSGALG00000014645	282	266	184	96
ENSGALG00000007619	1564	1245	1332	650
ENSGALG00000030824	551	455	600	381
ENSGALG00000015935	95	26	6	0
ENSGALG00000030933	217	144	181	100
ENSGALG00000040942	204	153	153	90
ENSGALG00000007845	2216	1605	2180	1001
ENSGALG00000038758	6695	4484	7184	4363
ENSGALG00000002057	390	280	400	240
ENSGALG00000016549	160	98	189	97
ENSGALG00000005888	1592	880	2325	887
ENSGALG00000008381	166	141	136	169
ENSGALG00000042941	1459	931	1448	774
ENSGALG00000039155	316	225	202	112
ENSGALG00000037925	51	48	45	6
ENSGALG00000031284	133	121	133	48
ENSGALG00000054154	808	683	621	341
ENSGALG00000003010	983	675	909	493
ENSGALG00000051593	2	1	0	14
ENSGALG00000029915	267	180	291	138
ENSGALG00000034399	431	229	359	160
ENSGALG00000034187	1713	1015	1834	1098
ENSGALG00000002634	900	656	846	567
ENSGALG00000042016	760	710	800	452
ENSGALG00000000740	793	478	785	518
ENSGALG00000013575	6442	9455	7513	2920
ENSGALG00000036792	15	13	20	12
ENSGALG00000008985	5206	2520	5322	4009
ENSGALG00000014648	154	111	217	81
ENSGALG00000002099	1236	649	1315	1180
ENSGALG00000007025	331	56	187	27
ENSGALG00000004173	2	1	2	1
ENSGALG00000050020	19	6	0	7
ENSGALG00000009654	112	140	111	119
ENSGALG00000011639	115	73	46	64
ENSGALG00000054035	5	8	0	0
ENSGALG00000013191	583	313	577	331
ENSGALG00000045403	493	332	465	280
ENSGALG00000006901	248	203	127	80
ENSGALG00000044064	1372	516	945	454
ENSGALG00000033926	1006	628	1005	466
ENSGALG00000034083	37	7	32	5
ENSGALG00000033760	509	379	563	409
ENSGALG00000040646	335	244	405	248
ENSGALG00000042533	109	78	87	89
ENSGALG00000015547	157	126	134	71
ENSGALG00000009028	112	66	110	54
ENSGALG00000006898	493	414	409	259
ENSGALG00000017302	600	289	713	953
ENSGALG00000027165	41188	20000	45537	27928
ENSGALG00000031824	433	178	435	151
ENSGALG00000008269	2215	1549	1918	709
ENSGALG00000038400	1180	739	1132	657
ENSGALG00000051832	9	24	27	12
ENSGALG00000033974	50	12	10	40
ENSGALG00000014649	145	151	123	52
ENSGALG00000007357	3170	2459	3359	1954
ENSGALG00000014966	0	2	3	1
ENSGALG00000045606	605	328	441	303
ENSGALG00000051848	14	6	15	6
ENSGALG00000006564	2368	1445	2241	1505
ENSGALG00000027765	2365	616	2427	1979
ENSGALG00000008074	58	34	36	38
ENSGALG00000003886	5	5	0	0
ENSGALG00000026229	498	320	533	388
ENSGALG00000011226	1022	867	913	479
ENSGALG00000005689	2	0	2	0
ENSGALG00000048164	104	63	87	35
ENSGALG00000011035	242	169	263	119
ENSGALG00000005582	2604	1509	4665	3675
ENSGALG00000046358	10	2	9	16
ENSGALG00000040756	3254	2025	2451	1530
ENSGALG00000013183	29	15	36	7
ENSGALG00000045873	6	9	6	6
ENSGALG00000031896	2357	3080	1873	1015
ENSGALG00000038995	6	3	0	0
ENSGALG00000015177	1575	1006	998	373
ENSGALG00000016313	2368	1494	2307	1586
ENSGALG00000000918	11	8	8	0
ENSGALG00000016736	4007	3413	3725	2133
ENSGALG00000011379	13	12	10	0
ENSGALG00000053057	41	29	53	19
ENSGALG00000005079	7854	10264	4876	2917
ENSGALG00000049807	121	67	60	4
ENSGALG00000008419	1913	1331	2055	1259
ENSGALG00000044628	1483	1550	1342	808
ENSGALG00000033889	1570	675	1504	676
ENSGALG00000010863	145	80	158	98
ENSGALG00000037138	30	0	14	4
ENSGALG00000038981	1273	1140	1070	538
ENSGALG00000005195	1684	808	1411	662
ENSGALG00000029896	2976	1736	2159	1927
ENSGALG00000042458	22306	15813	18223	7660
ENSGALG00000054496	1463	975	1149	725
ENSGALG00000034512	39	12	29	8
ENSGALG00000019215	72	28	97	38
ENSGALG00000008452	318	178	411	204
ENSGALG00000007596	5	1	2	6
ENSGALG00000014834	1811	1766	1269	805
ENSGALG00000023172	9	1	7	0
ENSGALG00000002497	1544	1621	1265	795
ENSGALG00000014651	306	133	238	93
ENSGALG00000022920	1074	870	937	528
ENSGALG00000013838	9	7	6	4
ENSGALG00000009373	53	20	53	35
ENSGALG00000048325	906	297	1170	758
ENSGALG00000012092	10	0	10	2
ENSGALG00000032234	1143	405	894	352
ENSGALG00000011130	1006	824	1096	591
ENSGALG00000011208	203	172	171	87
ENSGALG00000046000	293	122	259	97
ENSGALG00000004143	7755	4058	7358	3250
ENSGALG00000039779	2859	1753	3306	1885
ENSGALG00000012985	33	26	12	9
ENSGALG00000047262	762	298	793	201
ENSGALG00000010371	1262	1043	565	370
ENSGALG00000028056	1060	646	889	434
ENSGALG00000028935	1711	974	1364	513
ENSGALG00000053657	500	347	316	162
ENSGALG00000053245	1	4	0	2
ENSGALG00000007954	1275	915	1216	859
ENSGALG00000015331	1882	909	1436	563
ENSGALG00000017008	1345	903	1181	601
ENSGALG00000038374	225	176	257	82
ENSGALG00000041826	9604	7763	9231	6197
ENSGALG00000005284	16	7	4	2
ENSGALG00000010956	218	104	184	70
ENSGALG00000013569	2535	1881	2678	1743
ENSGALG00000002988	16	12	3	0
ENSGALG00000003717	6849	5860	6227	3373
ENSGALG00000006174	28	22	18	0
ENSGALG00000049069	14	6	8	5
ENSGALG00000014166	1183	675	1386	755
ENSGALG00000015529	487	227	549	344
ENSGALG00000005918	883	1099	805	280
ENSGALG00000015713	529	284	441	180
ENSGALG00000002937	2675	1705	2675	1527
ENSGALG00000041973	428	237	499	243
ENSGALG00000013722	26	3	38	20
ENSGALG00000008551	977	537	981	735
ENSGALG00000016406	1073	566	820	658
ENSGALG00000032366	1541	1513	1041	535
ENSGALG00000003526	664	439	602	349
ENSGALG00000008976	146	81	94	27
ENSGALG00000035578	1312	1105	1231	840
ENSGALG00000014192	964	440	970	796
ENSGALG00000008294	582	275	409	195
ENSGALG00000002138	153	89	143	79
ENSGALG00000013101	143	86	150	61
ENSGALG00000023379	7	8	5	0
ENSGALG00000001013	973	610	899	494
ENSGALG00000004991	262	201	172	143
ENSGALG00000049887	10	0	33	19
ENSGALG00000041564	374	184	323	236
ENSGALG00000012296	3591	2614	3756	1997
ENSGALG00000037131	8	0	7	2
ENSGALG00000040528	689	558	669	416
ENSGALG00000008124	513	334	522	331
ENSGALG00000013085	6	2	14	0
ENSGALG00000007167	438	335	263	147
ENSGALG00000000564	1189	703	1341	731
ENSGALG00000029536	2183	1782	1805	1196
ENSGALG00000044177	218	141	154	103
ENSGALG00000035051	3	4	4	4
ENSGALG00000003660	5	0	2	1
ENSGALG00000040156	3778	2599	3141	1283
ENSGALG00000007594	38	31	14	20
ENSGALG00000007867	857	680	713	531
ENSGALG00000044141	1124	806	968	409
ENSGALG00000035184	3	3	1	0
ENSGALG00000045642	1285	851	1051	779
ENSGALG00000047117	26	14	24	13
ENSGALG00000002499	1336	1104	1002	601
ENSGALG00000053770	3	0	1	3
ENSGALG00000000855	2110	1243	2197	1018
ENSGALG00000036005	198	181	224	126
ENSGALG00000003047	290	185	184	176
ENSGALG00000001849	380	192	260	141
ENSGALG00000032664	987	496	902	331
ENSGALG00000043829	21	13	22	4
ENSGALG00000036064	287	174	295	166
ENSGALG00000005587	24579	15842	23158	13145
ENSGALG00000007334	127	76	103	70
ENSGALG00000005035	309	175	240	156
ENSGALG00000033259	4262	2732	4194	1929
ENSGALG00000007519	1126	872	963	455
ENSGALG00000040807	18	7	16	59
ENSGALG00000009968	1183	1157	874	573
ENSGALG00000003596	1790	1142	1278	883
ENSGALG00000002427	84	77	72	26
ENSGALG00000051579	20	2	6	7
ENSGALG00000008731	25	14	28	4
ENSGALG00000036001	1066	491	1478	635
ENSGALG00000027645	251	131	193	95
ENSGALG00000045936	3	0	2	1
ENSGALG00000040498	100	79	93	69
ENSGALG00000037549	2193	1080	2180	1104
ENSGALG00000030888	13	2	6	4
ENSGALG00000020626	12	3	11	5
ENSGALG00000048309	146	97	155	55
ENSGALG00000043421	832	412	682	269
ENSGALG00000014881	132	72	80	39
ENSGALG00000006919	29	15	15	14
ENSGALG00000050750	17	4	7	8
ENSGALG00000001790	51	48	62	38
ENSGALG00000050814	87	25	197	40
ENSGALG00000015815	1335	779	1026	470
ENSGALG00000007095	1052	550	1127	483
ENSGALG00000008254	2393	1410	1804	1528
ENSGALG00000038286	544	326	410	217
ENSGALG00000010716	930	338	940	422
ENSGALG00000015706	505	378	360	215
ENSGALG00000003261	27	19	18	14
ENSGALG00000031563	832	625	1013	709
ENSGALG00000033391	42	23	49	38
ENSGALG00000027961	729	296	593	295
ENSGALG00000035800	183	59	195	90
ENSGALG00000030590	265	156	267	170
ENSGALG00000007758	311	227	217	175
ENSGALG00000051622	38	10	23	5
ENSGALG00000009747	248	164	310	187
ENSGALG00000002308	553	217	499	266
ENSGALG00000017652	372	330	141	43
ENSGALG00000014167	1094	678	1181	719
ENSGALG00000039499	77	51	94	48
ENSGALG00000049903	23	11	15	14
ENSGALG00000015297	2130	2424	1399	708
