	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_24h	chicken_d_lps_24h
ENSGALG00000025851	612	362	519	306
ENSGALG00000019201	707	281	754	345
ENSGALG00000000667	9	4	1	0
ENSGALG00000049475	444	278	406	363
ENSGALG00000046743	93	46	31	54
ENSGALG00000035201	375	161	370	288
ENSGALG00000038043	62	48	38	13
ENSGALG00000028520	5180	3199	6770	8159
ENSGALG00000040484	4431	3188	4027	2877
ENSGALG00000008297	475	335	950	180
ENSGALG00000033079	1861	1208	1411	1054
ENSGALG00000038885	90	62	50	12
ENSGALG00000009400	14	1	6	5
ENSGALG00000006048	12	9	38	43
ENSGALG00000016321	473	329	294	317
ENSGALG00000015548	1824	1395	1660	1378
ENSGALG00000025907	2059	1947	1457	1060
ENSGALG00000042759	739	228	786	216
ENSGALG00000017249	5819	6773	2978	2342
ENSGALG00000040995	43	37	7	3
ENSGALG00000041533	711	352	641	696
ENSGALG00000040925	395	222	406	298
ENSGALG00000004800	205	140	207	164
ENSGALG00000014248	1395	444	1386	928
ENSGALG00000002775	2	0	6	4
ENSGALG00000008415	288	168	156	157
ENSGALG00000015017	312	133	401	163
ENSGALG00000027247	157	52	48	15
ENSGALG00000009790	3607	1829	5466	2205
ENSGALG00000004345	973	1625	288	227
ENSGALG00000028924	304	284	376	455
ENSGALG00000054803	10	1	6	15
ENSGALG00000014329	1541	1318	862	728
ENSGALG00000049710	206	243	73	62
ENSGALG00000010186	8709	7038	9138	6508
ENSGALG00000040182	42	22	33	13
ENSGALG00000014347	459	198	269	312
ENSGALG00000052652	747	618	827	622
ENSGALG00000017312	1161	830	844	780
ENSGALG00000043234	287	110	65	379
ENSGALG00000041463	950	679	885	752
ENSGALG00000012426	2427	1579	1614	1955
ENSGALG00000017046	9	2	3	1
ENSGALG00000045758	1603	1866	339	295
ENSGALG00000045614	6	6	0	1
ENSGALG00000010444	145	120	173	157
ENSGALG00000027742	6	7	3	6
ENSGALG00000017357	4594	2243	3979	2515
ENSGALG00000029226	905	768	829	621
ENSGALG00000001263	26	14	10	10
ENSGALG00000009369	1482	931	1928	1394
ENSGALG00000007234	4242	2811	3528	5415
ENSGALG00000009365	2322	1795	3139	819
ENSGALG00000032363	11	4	22	20
ENSGALG00000054002	285	191	570	541
ENSGALG00000015969	554	253	556	486
ENSGALG00000047578	1415	42	2437	461
ENSGALG00000041183	181	45	158	102
ENSGALG00000008409	9712	6792	11391	14232
ENSGALG00000009520	724	205	1432	1531
ENSGALG00000013573	609	612	458	372
ENSGALG00000013952	387	221	448	449
ENSGALG00000002632	3038	2677	1178	578
ENSGALG00000012468	1798	1380	1105	763
ENSGALG00000012135	10863	10662	11265	6473
ENSGALG00000052952	528	460	217	166
ENSGALG00000039432	733	508	2344	1744
ENSGALG00000013424	564	312	551	327
ENSGALG00000004410	1014	854	939	864
ENSGALG00000015026	140	80	146	121
ENSGALG00000034274	116	45	108	52
ENSGALG00000054325	218	112	137	98
ENSGALG00000008908	4	1	2	1
ENSGALG00000016919	66	11	2234	628
ENSGALG00000052217	115	28	323	83
ENSGALG00000002304	622	424	490	427
ENSGALG00000008228	156	131	101	129
ENSGALG00000006096	3915	3206	3871	2808
ENSGALG00000008378	1476	855	1449	904
ENSGALG00000005326	1810	1329	1477	1075
ENSGALG00000010762	0	0	3	7
ENSGALG00000007431	114	59	49	48
ENSGALG00000004034	5570	3968	5933	4517
ENSGALG00000027372	483	367	352	230
ENSGALG00000032273	614	435	478	409
ENSGALG00000003759	135	81	79	37
ENSGALG00000030908	4	3	1	1
ENSGALG00000005660	1663	1337	874	683
ENSGALG00000002959	730	562	729	644
ENSGALG00000016630	2817	1821	1691	1556
ENSGALG00000045132	643	438	394	362
ENSGALG00000029450	3166	2770	2699	1831
ENSGALG00000036527	16	22	24	17
ENSGALG00000014508	330	335	193	97
ENSGALG00000000470	742	357	846	563
ENSGALG00000017370	2746	1094	2717	1625
ENSGALG00000014603	26	12	96	38
ENSGALG00000038646	529	452	625	413
ENSGALG00000027579	719	384	644	960
ENSGALG00000011091	494	322	487	464
ENSGALG00000012412	125	52	55	39
ENSGALG00000009936	38	18	31	34
ENSGALG00000029002	81	20	18	7
ENSGALG00000001073	32	38	19	12
ENSGALG00000038301	314	172	357	312
ENSGALG00000043137	56	35	29	31
ENSGALG00000012837	464	246	434	306
ENSGALG00000009062	81	52	30	16
ENSGALG00000015064	303	167	314	224
ENSGALG00000036163	644	328	762	516
ENSGALG00000010789	148	94	96	66
ENSGALG00000049115	2	0	4	0
ENSGALG00000005043	10	9	4	15
ENSGALG00000042182	777	360	507	281
ENSGALG00000036074	122	76	147	123
ENSGALG00000040421	1216	445	1630	1044
ENSGALG00000008686	427	173	472	244
ENSGALG00000014897	111	34	232	161
ENSGALG00000002646	18	9	15	4
ENSGALG00000011406	3	1	2	1
ENSGALG00000049986	72	15	54	22
ENSGALG00000033138	5	3	7	5
ENSGALG00000043587	1392	652	1388	1188
ENSGALG00000009372	257	125	55	71
ENSGALG00000039008	4	1	7	8
ENSGALG00000035667	1119	607	1017	587
ENSGALG00000002180	1315	611	1003	701
ENSGALG00000009307	441	314	443	350
ENSGALG00000006002	461	305	370	257
ENSGALG00000020003	503	405	302	219
ENSGALG00000049783	5	1	0	2
ENSGALG00000054236	2	2	0	4
ENSGALG00000006197	1777	1027	1801	1301
ENSGALG00000029367	5332	2992	7547	5191
ENSGALG00000027170	69	37	51	53
ENSGALG00000039307	964	693	754	447
ENSGALG00000004881	2109	1942	1675	1206
ENSGALG00000012136	14	12	27	31
ENSGALG00000052408	106	75	55	85
ENSGALG00000009082	552	430	461	466
ENSGALG00000035599	6	0	4	1
ENSGALG00000000504	69	56	122	75
ENSGALG00000029150	11	12	29	16
ENSGALG00000007863	1962	1345	2125	1834
ENSGALG00000026303	640	474	634	477
ENSGALG00000010189	726	489	575	517
ENSGALG00000044995	2	0	2	0
ENSGALG00000011686	2312	2524	505	339
ENSGALG00000050703	19	6	11	16
ENSGALG00000001434	1049	467	924	445
ENSGALG00000006955	124	56	129	77
ENSGALG00000000560	43	50	19	13
ENSGALG00000040917	674	428	657	554
ENSGALG00000011457	9931	8727	8809	6572
ENSGALG00000016518	561	381	673	545
ENSGALG00000035605	97	46	49	47
ENSGALG00000010636	122	95	184	145
ENSGALG00000006947	1671	1012	1747	1549
ENSGALG00000026467	1	3	6	2
ENSGALG00000030148	863	712	823	755
ENSGALG00000006033	366	229	389	293
ENSGALG00000053116	44	16	25	7
ENSGALG00000031832	1479	968	1282	1013
ENSGALG00000048543	2	10	2	5
ENSGALG00000035842	3758	3169	2905	2117
ENSGALG00000049346	2	4	0	0
ENSGALG00000051954	401	267	206	142
ENSGALG00000002137	718	395	629	498
ENSGALG00000004469	307	164	308	152
ENSGALG00000006141	342	188	372	341
ENSGALG00000011502	369	216	204	154
ENSGALG00000031700	499	480	161	80
ENSGALG00000051597	757	453	548	303
ENSGALG00000039901	446	372	458	340
ENSGALG00000005481	1823	987	946	402
ENSGALG00000000996	3911	2962	3253	2249
ENSGALG00000047647	1	2	3	2
ENSGALG00000020201	94	60	128	111
ENSGALG00000000273	314	150	261	159
ENSGALG00000053912	31	20	12	4
ENSGALG00000011961	59	43	112	149
ENSGALG00000015898	77	87	123	56
ENSGALG00000032036	694	436	501	470
ENSGALG00000031841	909	689	638	535
ENSGALG00000002356	101	44	67	55
ENSGALG00000032149	644	595	491	392
ENSGALG00000023440	928	353	654	352
ENSGALG00000017047	1056	788	966	628
ENSGALG00000031170	191	210	46	27
ENSGALG00000008950	769	753	340	206
ENSGALG00000005599	35	48	67	13
ENSGALG00000041896	1419	1504	370	320
ENSGALG00000013981	241	132	238	172
ENSGALG00000009052	2546	1773	1205	524
ENSGALG00000017018	1389	1285	732	580
ENSGALG00000049186	14	3	14	3
ENSGALG00000006908	597	374	504	498
ENSGALG00000027166	1	0	6	4
ENSGALG00000008066	860	718	1041	934
ENSGALG00000021340	3	1	2	0
ENSGALG00000007905	27	9	18	5
ENSGALG00000039983	1299	1037	1407	1349
ENSGALG00000015268	111	37	91	111
ENSGALG00000010621	329	263	337	220
ENSGALG00000007195	455	317	437	329
ENSGALG00000038599	1120	922	1023	1117
ENSGALG00000009854	18	3	202	164
ENSGALG00000007611	5537	4620	4632	3302
ENSGALG00000040948	70	39	46	43
ENSGALG00000016722	2	4	0	5
ENSGALG00000008916	1070	835	386	289
ENSGALG00000026383	66664	62249	56009	41447
ENSGALG00000001777	3256	1685	3759	2927
ENSGALG00000035466	43	32	13	9
ENSGALG00000034311	290	186	114	137
ENSGALG00000036896	18	11	7	13
ENSGALG00000012357	6663	3650	2968	2272
ENSGALG00000028876	737	602	759	484
ENSGALG00000043996	6	4	2	0
ENSGALG00000036892	43	25	454	342
ENSGALG00000030886	5	2	13	51
ENSGALG00000032247	15565	11321	20168	12716
ENSGALG00000002363	5941	4252	6099	4374
ENSGALG00000012362	61	27	19	6
ENSGALG00000002688	5	4	5	1
ENSGALG00000033328	902	691	1887	1241
ENSGALG00000033322	133	133	147	119
ENSGALG00000012694	332	174	280	212
ENSGALG00000016454	555	337	368	298
ENSGALG00000004555	2192	1707	2070	1540
ENSGALG00000030580	800	312	537	383
ENSGALG00000014991	1446	818	1352	1111
ENSGALG00000011079	868	372	815	459
ENSGALG00000050564	1768	954	1804	1579
ENSGALG00000014054	577	540	295	252
ENSGALG00000001833	450	410	455	349
ENSGALG00000015953	6	0	2	0
ENSGALG00000006688	625	467	706	433
ENSGALG00000003162	573	550	454	441
ENSGALG00000008627	143	87	39	39
ENSGALG00000015459	209	107	221	162
ENSGALG00000033541	93	73	42	50
ENSGALG00000053351	19	11	2	31
ENSGALG00000051102	21	3	2	6
ENSGALG00000046494	100	97	53	61
ENSGALG00000008234	72	30	96	86
ENSGALG00000051050	7	2	2	0
ENSGALG00000027611	474	379	585	477
ENSGALG00000011652	1457	1130	1356	1102
ENSGALG00000011099	5514	2322	5217	3157
ENSGALG00000051123	10	5	7	3
ENSGALG00000034461	459	276	425	421
ENSGALG00000015140	4	18	0	1
ENSGALG00000045168	1300	653	767	499
ENSGALG00000033690	788	503	664	394
ENSGALG00000047412	289	130	184	111
ENSGALG00000016578	664	286	547	380
ENSGALG00000011225	0	0	2	3
ENSGALG00000010991	345	201	373	300
ENSGALG00000040586	491	408	1078	843
ENSGALG00000000785	374	230	391	473
ENSGALG00000053254	35	23	85	122
ENSGALG00000004696	813	517	742	537
ENSGALG00000007331	7624	10734	2642	2339
ENSGALG00000006161	567	416	448	493
ENSGALG00000045953	81	53	119	55
ENSGALG00000033277	375	263	559	476
ENSGALG00000052002	417	307	537	419
ENSGALG00000003081	616	493	381	342
ENSGALG00000003026	1201	664	674	487
ENSGALG00000003130	568	426	516	446
ENSGALG00000035017	4123	4339	2307	1697
ENSGALG00000010998	90	33	96	75
ENSGALG00000029135	418	217	561	437
ENSGALG00000038059	6682	4207	6139	5158
ENSGALG00000017010	415	230	406	353
ENSGALG00000042023	2765	2720	2494	1757
ENSGALG00000039727	5	5	1	15
ENSGALG00000015709	1995	1891	2323	1475
ENSGALG00000031996	27	18	38	38
ENSGALG00000049001	162	103	146	88
ENSGALG00000051378	8	9	6	6
ENSGALG00000000669	1309	1319	987	614
ENSGALG00000047072	28	12	4	12
ENSGALG00000031130	998	344	921	840
ENSGALG00000030775	1354	761	1604	881
ENSGALG00000000589	851	492	571	491
ENSGALG00000017139	318	213	139	155
ENSGALG00000009966	135	70	40	53
ENSGALG00000047847	34	22	31	29
ENSGALG00000006332	843	692	759	618
ENSGALG00000050515	246	59	370	83
ENSGALG00000048249	11	1	40	1
ENSGALG00000035845	48	69	35	21
ENSGALG00000009288	1483	1021	1223	952
ENSGALG00000009073	802	456	789	731
ENSGALG00000009848	712	406	700	886
ENSGALG00000011620	938	833	629	463
ENSGALG00000016504	1710	1526	1161	665
ENSGALG00000023661	202	76	195	112
ENSGALG00000002689	248	116	346	257
ENSGALG00000007151	2425	1932	1243	974
ENSGALG00000003096	494	420	178	153
ENSGALG00000017098	701	417	722	509
ENSGALG00000031666	123	53	81	72
ENSGALG00000000544	687	433	454	107
ENSGALG00000016681	761	575	811	815
ENSGALG00000011436	6002	5256	6692	6457
ENSGALG00000003628	244	122	274	89
ENSGALG00000011109	14	2	7	6
ENSGALG00000016915	5647	4060	2850	2361
ENSGALG00000000329	1644	1326	1571	1028
ENSGALG00000047536	332	250	321	235
ENSGALG00000047114	6	6	0	2
ENSGALG00000001905	992	700	711	583
ENSGALG00000038681	10	14	6	8
ENSGALG00000040549	35	26	25	5
ENSGALG00000014335	400	189	284	251
ENSGALG00000008185	845	259	777	1056
ENSGALG00000031298	1478	944	892	877
ENSGALG00000009619	28	23	35	19
ENSGALG00000011870	7426	2880	6097	6376
ENSGALG00000016348	9611	6820	10298	14584
ENSGALG00000026470	2265	1883	1786	1429
ENSGALG00000011393	592	429	491	369
ENSGALG00000003906	695	395	585	464
ENSGALG00000054178	514	308	386	363
ENSGALG00000009622	669	290	575	584
ENSGALG00000017085	51	44	87	21
ENSGALG00000050760	2120	2141	787	305
ENSGALG00000016617	2224	1224	1471	1628
ENSGALG00000017234	6	3	14	9
ENSGALG00000013591	883	478	736	651
ENSGALG00000003862	1495	1541	1511	743
ENSGALG00000023521	4	11	1	0
ENSGALG00000038416	63	24	185	168
ENSGALG00000026736	63	15	19	9
ENSGALG00000000055	2427	1796	2802	2594
ENSGALG00000005951	21	7	12	11
ENSGALG00000011541	857	324	574	713
ENSGALG00000008671	1	2	1	3
ENSGALG00000014725	232	103	142	47
ENSGALG00000014659	46	37	122	136
ENSGALG00000013993	410	223	293	676
ENSGALG00000010428	838	501	885	519
ENSGALG00000017036	488	238	398	300
ENSGALG00000052844	549	339	403	236
ENSGALG00000038789	7	4	13	9
ENSGALG00000016440	619	526	687	303
ENSGALG00000015570	30	38	11	11
ENSGALG00000001229	154	143	59	72
ENSGALG00000040021	0	0	6	7
ENSGALG00000033143	361	236	346	249
ENSGALG00000032417	202	143	94	98
ENSGALG00000016283	976	388	1318	829
ENSGALG00000010185	1997	1337	2027	1274
ENSGALG00000037408	18	9	12	13
ENSGALG00000004040	2506	1199	2388	1807
ENSGALG00000029817	1349	950	1230	921
ENSGALG00000046719	17	4	7	2
ENSGALG00000011692	1966	984	1327	784
ENSGALG00000015155	1018	430	831	530
ENSGALG00000002267	368	252	305	163
ENSGALG00000011596	419	300	425	374
ENSGALG00000037633	662	613	448	286
ENSGALG00000019976	161	103	130	116
ENSGALG00000008676	2173	1439	1663	1267
ENSGALG00000044472	128	110	85	124
ENSGALG00000045228	281	218	129	91
ENSGALG00000050295	5	1	20	2
ENSGALG00000050813	5	0	2	0
ENSGALG00000038768	326	140	276	13
ENSGALG00000017309	230	185	138	119
ENSGALG00000011532	29	18	31	9
ENSGALG00000007304	409	245	400	121
ENSGALG00000005232	229	129	184	175
ENSGALG00000008120	991	453	743	605
ENSGALG00000053950	15	11	24	5
ENSGALG00000047827	29	22	24	29
ENSGALG00000002856	1561	1284	1118	907
ENSGALG00000034081	26	16	17	36
ENSGALG00000037769	25	11	55	25
ENSGALG00000010478	61	43	125	106
ENSGALG00000003241	6	14	3	1
ENSGALG00000016536	3701	2659	4234	3402
ENSGALG00000052524	9	2	38	15
ENSGALG00000001407	4	16	0	0
ENSGALG00000014331	2816	1829	2779	2138
ENSGALG00000052448	236	206	168	149
ENSGALG00000035360	6707	4713	3496	3269
ENSGALG00000033996	15	29	13	19
ENSGALG00000015340	576	397	425	320
ENSGALG00000005922	10249	8205	8786	5984
ENSGALG00000028675	320	219	205	234
ENSGALG00000004858	383	282	294	259
ENSGALG00000053281	22	3	2	3
ENSGALG00000006098	1190	640	1486	639
ENSGALG00000040737	646	357	589	416
ENSGALG00000043126	624	435	667	430
ENSGALG00000012377	416	379	171	177
ENSGALG00000008368	152	131	193	208
ENSGALG00000012909	124	40	115	72
ENSGALG00000021658	330	185	283	260
ENSGALG00000008791	584	369	574	374
ENSGALG00000049747	2	2	9	0
ENSGALG00000025817	9	14	10	1
ENSGALG00000010672	34	28	25	58
ENSGALG00000003642	11	3	13	10
ENSGALG00000015917	90491	66173	81793	58575
ENSGALG00000001946	2	0	0	2
ENSGALG00000003217	2341	1328	5155	4939
ENSGALG00000053640	1024	716	740	650
ENSGALG00000051015	102	74	40	35
ENSGALG00000011016	1556	980	1766	990
ENSGALG00000014226	579	445	736	717
ENSGALG00000008707	733	566	588	474
ENSGALG00000050216	52	37	35	24
ENSGALG00000040828	1223	805	1135	984
ENSGALG00000048165	729	723	519	319
ENSGALG00000001696	11	11	5	3
ENSGALG00000011220	239	177	139	93
ENSGALG00000011242	2	3	7	0
ENSGALG00000033956	372	191	406	506
ENSGALG00000001328	10966	10847	10070	7602
ENSGALG00000047875	677	461	709	648
ENSGALG00000007736	247	170	544	337
ENSGALG00000014988	17	3	6	1
ENSGALG00000039865	886	565	870	546
ENSGALG00000011464	11269	9163	9255	6516
ENSGALG00000011153	6460	3624	2703	2570
ENSGALG00000049511	13	5	12	13
ENSGALG00000052861	58	43	26	22
ENSGALG00000016872	990	636	868	837
ENSGALG00000013646	504	385	454	318
ENSGALG00000026395	4	3	0	1
ENSGALG00000015082	9341	6944	8703	5561
ENSGALG00000023898	304	258	86	138
ENSGALG00000045510	23	5	34	41
ENSGALG00000004514	31	29	21	30
ENSGALG00000033001	1751	1565	1983	1911
ENSGALG00000048383	19	4	13	8
ENSGALG00000001258	7254	5310	6197	4476
ENSGALG00000050528	3	2	1	1
ENSGALG00000052612	272	192	350	349
ENSGALG00000042840	445	207	324	214
ENSGALG00000029512	4229	2626	2604	1468
ENSGALG00000003572	1757	936	1130	777
ENSGALG00000033570	308	203	333	260
ENSGALG00000054931	261	165	227	113
ENSGALG00000004897	50	34	313	262
ENSGALG00000039951	711	677	875	679
ENSGALG00000042875	5996	3075	7283	5152
ENSGALG00000050039	132	84	29	14
ENSGALG00000015916	6598	2768	5115	2984
ENSGALG00000054176	186	123	104	75
ENSGALG00000015027	3169	2841	1371	873
ENSGALG00000014903	1910	1782	441	268
ENSGALG00000022950	501	369	603	567
ENSGALG00000015038	162	92	230	225
ENSGALG00000016555	1836	1431	2257	1848
ENSGALG00000040702	153	92	118	183
ENSGALG00000011101	504	361	341	333
ENSGALG00000036908	23	26	16	2
ENSGALG00000012171	6	10	3	1
ENSGALG00000054536	1373	601	1188	1157
ENSGALG00000035883	45	41	21	22
ENSGALG00000008595	1149	892	1126	781
ENSGALG00000000747	1428	1441	764	513
ENSGALG00000045596	209	141	523	1259
ENSGALG00000007768	30	17	450	403
ENSGALG00000051944	39	24	27	13
ENSGALG00000047355	3	10	6	1
ENSGALG00000007932	332	342	213	155
ENSGALG00000005619	0	0	2	14
ENSGALG00000004508	3	0	1	5
ENSGALG00000012260	28	21	16	14
ENSGALG00000033589	2	2	0	1
ENSGALG00000038488	403	435	226	160
ENSGALG00000039958	437	216	429	259
ENSGALG00000046338	2	2	6	2
ENSGALG00000044730	77	41	39	31
ENSGALG00000044874	15	15	9	14
ENSGALG00000012449	1212	957	785	729
ENSGALG00000005422	1910	2706	646	417
ENSGALG00000010016	565	242	386	363
ENSGALG00000013828	693	559	738	537
ENSGALG00000041900	150	182	131	94
ENSGALG00000003383	2373	1976	2492	1599
ENSGALG00000006068	1737	1573	1142	883
ENSGALG00000038549	19	3	15	8
ENSGALG00000045602	7	3	6	1
ENSGALG00000007798	79	35	86	70
ENSGALG00000015066	12	10	3	2
ENSGALG00000007900	480	286	514	522
ENSGALG00000033529	1243	1103	1053	610
ENSGALG00000003500	189	165	75	90
ENSGALG00000049034	69	36	69	66
ENSGALG00000010630	1487	896	1136	901
ENSGALG00000054689	8	10	0	0
ENSGALG00000004387	2706	1459	2582	2258
ENSGALG00000007017	860	670	632	515
ENSGALG00000049395	79	39	195	70
ENSGALG00000042030	15	18	13	17
ENSGALG00000010199	79	35	55	57
ENSGALG00000008289	1220	962	1256	935
ENSGALG00000046408	10	5	2	0
ENSGALG00000053653	1223	621	837	558
ENSGALG00000011093	3	3	1	0
ENSGALG00000046969	11	4	11	9
ENSGALG00000017706	654	421	625	387
ENSGALG00000003052	4265	3346	3728	2571
ENSGALG00000015958	539	416	373	333
ENSGALG00000051871	4	4	6	11
ENSGALG00000004740	0	5	4	4
ENSGALG00000053217	6	3	5	1
ENSGALG00000049865	4139	4062	3956	2811
ENSGALG00000029616	401	309	187	141
ENSGALG00000029379	2048	1592	911	624
ENSGALG00000006402	1291	610	1564	1302
ENSGALG00000036749	558	361	700	609
ENSGALG00000000497	57	87	56	7
ENSGALG00000029892	2113	1793	1656	1047
ENSGALG00000048153	125	45	11	11
ENSGALG00000041666	407	246	383	387
ENSGALG00000037426	778	518	660	634
ENSGALG00000029330	706	506	799	568
ENSGALG00000003356	687	416	836	669
ENSGALG00000048981	68	60	36	6
ENSGALG00000040474	717	437	511	294
ENSGALG00000014555	1254	993	1261	865
ENSGALG00000016324	6	3	19	7
ENSGALG00000005830	899	950	543	361
ENSGALG00000045658	58	21	61	46
ENSGALG00000025946	689	415	613	769
ENSGALG00000011098	1721	1646	1139	834
ENSGALG00000026189	466	320	244	210
ENSGALG00000048390	94	39	64	31
ENSGALG00000032770	529	358	482	491
ENSGALG00000014875	22	18	23	6
ENSGALG00000025868	111	109	123	79
ENSGALG00000052753	9	2	1	2
ENSGALG00000036365	706	566	484	363
ENSGALG00000041086	452	218	626	355
ENSGALG00000005000	3176	1382	2904	1786
ENSGALG00000006122	300	210	199	222
ENSGALG00000003045	574	306	735	364
ENSGALG00000010331	30	3	14	1
ENSGALG00000010641	1645	702	1566	1317
ENSGALG00000033098	99	47	69	48
ENSGALG00000043572	132	99	151	121
ENSGALG00000009890	158	132	113	116
ENSGALG00000007492	4537	2304	4243	2984
ENSGALG00000001157	685	370	702	688
ENSGALG00000005885	810	598	716	665
ENSGALG00000054976	159	54	55	29
ENSGALG00000050095	6	4	5	0
ENSGALG00000039818	2750	1827	1682	1563
ENSGALG00000037257	595	233	473	447
ENSGALG00000007418	3099	2223	1644	696
ENSGALG00000040993	346	204	136	140
ENSGALG00000014448	519	301	546	340
ENSGALG00000004347	677	491	313	266
ENSGALG00000034434	4077	2958	4666	3297
ENSGALG00000001239	597	457	255	230
ENSGALG00000024112	2323	1694	2450	1772
ENSGALG00000008454	1019	730	938	578
ENSGALG00000012473	1770	919	1596	1055
ENSGALG00000052882	738	805	238	150
ENSGALG00000004741	145	97	157	251
ENSGALG00000003353	221	316	73	36
ENSGALG00000006805	1929	727	6574	4151
ENSGALG00000032220	64	81	40	5
ENSGALG00000050043	12	7	1	2
ENSGALG00000003487	936	689	768	634
ENSGALG00000034698	124	104	25	4
ENSGALG00000047230	81	51	49	52
ENSGALG00000013861	1091	722	1695	1555
ENSGALG00000016843	2	6	0	2
ENSGALG00000034218	1764	1269	2083	1502
ENSGALG00000003128	560	446	381	400
ENSGALG00000003876	66	32	21	33
ENSGALG00000035932	12	13	15	10
ENSGALG00000006532	244	140	248	271
ENSGALG00000008411	9	4	4	5
ENSGALG00000048291	91	128	42	84
ENSGALG00000031869	6	2	0	0
ENSGALG00000046008	9	0	4	2
ENSGALG00000006010	650	310	468	321
ENSGALG00000010879	81	74	110	162
ENSGALG00000027418	174	97	138	163
ENSGALG00000034509	1136	629	1281	683
ENSGALG00000002044	512	422	373	307
ENSGALG00000014789	271	157	308	162
ENSGALG00000010151	222	154	232	229
ENSGALG00000050548	3243	1264	3233	2887
ENSGALG00000008037	12	7	1	2
ENSGALG00000013083	18	1	10	1
ENSGALG00000029118	190	113	180	141
ENSGALG00000041025	5	0	3	1
ENSGALG00000016231	21434	10064	14428	9983
ENSGALG00000006457	1733	1017	1649	1156
ENSGALG00000018803	108	47	47	35
ENSGALG00000032632	2431	1486	1877	1144
ENSGALG00000001992	18161	12410	27806	15840
ENSGALG00000052260	4	1	8	0
ENSGALG00000050860	14	6	5	0
ENSGALG00000039924	987	742	865	627
ENSGALG00000008656	221	144	152	39
ENSGALG00000005598	1302	1101	808	683
ENSGALG00000041746	1551	1243	1400	1090
ENSGALG00000008045	947	642	743	409
ENSGALG00000049563	130	81	61	44
ENSGALG00000021627	66	14	17	51
ENSGALG00000031525	270	187	315	326
ENSGALG00000042564	508	351	539	350
ENSGALG00000012712	1125	489	1373	529
ENSGALG00000012830	393	207	156	80
ENSGALG00000016531	5962	4702	2159	1476
ENSGALG00000051916	0	135	101	0
ENSGALG00000027980	2	2	0	1
ENSGALG00000012480	1781	901	1751	1711
ENSGALG00000015373	2	1	2	2
ENSGALG00000011106	396	190	386	225
ENSGALG00000017023	6	16	0	1
ENSGALG00000033780	340	288	424	443
