	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_8h	chicken_d_lps_8h
ENSGALG00010021335	7738	3851	5535	2073
ENSGALG00010021332	1014	1671	828	419
ENSGALG00010021330	483	300	489	311
ENSGALG00010021329	254	307	222	83
ENSGALG00010021320	8703	4068	4232	3291
ENSGALG00010021318	170	96	143	56
ENSGALG00010021307	107	73	58	64
ENSGALG00010021301	501	266	425	222
ENSGALG00010027497	7	9	5	4
ENSGALG00010021277	16	2	21	5
ENSGALG00010021275	891	611	479	370
ENSGALG00010021267	629	369	677	298
ENSGALG00010021265	505	315	384	217
ENSGALG00010021264	4498	2326	4632	2619
ENSGALG00010021971	221	144	193	30
ENSGALG00010021263	716	403	633	345
ENSGALG00010021262	4	2	5	0
ENSGALG00010021260	2249	1802	1661	1044
ENSGALG00010028096	291	185	294	143
ENSGALG00010021259	304	181	311	196
ENSGALG00010021258	246	143	315	146
ENSGALG00010021254	482	313	493	265
ENSGALG00010021253	87	57	83	44
ENSGALG00010021252	725	488	702	355
ENSGALG00010021248	3249	1909	2181	1141
ENSGALG00010021246	737	304	676	300
ENSGALG00010022071	60	32	58	28
ENSGALG00010021244	1494	829	1329	539
ENSGALG00010021241	623	340	623	258
ENSGALG00010022473	21	18	21	6
ENSGALG00010021240	3569	2330	2165	1076
ENSGALG00010021239	282	163	289	199
ENSGALG00010028370	1543	935	2597	388
ENSGALG00010021235	323	136	384	151
ENSGALG00010023841	669	629	592	367
ENSGALG00010021233	3875	2566	3698	2171
ENSGALG00010021232	187145	115718	249867	123259
ENSGALG00010024396	38	43	31	26
ENSGALG00010021223	574	339	527	211
ENSGALG00010021222	902	1367	1210	543
ENSGALG00010021218	36	33	27	9
ENSGALG00010021215	13	6	16	5
ENSGALG00010021213	143	83	133	66
ENSGALG00010021212	2961	1776	2395	1299
ENSGALG00010021207	290	226	324	217
ENSGALG00010021206	48	37	31	8
ENSGALG00010021204	1551	929	1167	752
ENSGALG00010022745	38	22	47	20
ENSGALG00010021203	197	137	302	134
ENSGALG00010024482	926	414	712	323
ENSGALG00010021197	457	323	556	291
ENSGALG00010021195	3395	1656	3523	1758
ENSGALG00010021194	7	1	19	4
ENSGALG00010021192	150	166	133	77
ENSGALG00010021187	625	399	889	795
ENSGALG00010021186	492	182	465	153
ENSGALG00010025483	3	2	0	0
ENSGALG00010023286	2	3	0	0
ENSGALG00010021182	1047	620	813	604
ENSGALG00010021180	245	108	194	106
ENSGALG00010026316	161	94	312	148
ENSGALG00010021178	971	939	774	419
ENSGALG00010021177	2	3	5	2
ENSGALG00010021173	806	403	280	127
ENSGALG00010021172	1192	517	1204	653
ENSGALG00010021171	64	16	32	5
ENSGALG00010028191	184	101	190	110
ENSGALG00010021170	562	408	535	397
ENSGALG00010021168	2860	1623	2441	1295
ENSGALG00010021166	2113	1389	1895	901
ENSGALG00010021164	39	35	38	20
ENSGALG00010021162	1188	966	924	555
ENSGALG00010021161	2265	881	2216	2208
ENSGALG00010027703	932	598	928	545
ENSGALG00010021158	1591	1248	1525	1014
ENSGALG00010021157	3236	2237	2914	1028
ENSGALG00010021156	5052	3019	4568	2715
ENSGALG00010026128	13023	6899	47209	20599
ENSGALG00010021154	1374	708	993	752
ENSGALG00010021147	1678	1354	1225	783
ENSGALG00010021146	938	717	918	561
ENSGALG00010021145	2520	1757	2146	1664
ENSGALG00010021217	131	114	113	65
ENSGALG00010021144	2320	1870	1586	750
ENSGALG00010021139	1525	856	1263	644
ENSGALG00010021137	609	344	947	375
ENSGALG00010021135	796	714	697	396
ENSGALG00010021133	24	33	27	26
ENSGALG00010021127	6131	3296	4667	3198
ENSGALG00010021122	171	532	319	141
ENSGALG00010021120	1031	653	861	609
ENSGALG00010026354	2271	1119	2119	815
ENSGALG00010021117	7	16	28	13
ENSGALG00010021114	1010	408	885	540
ENSGALG00010021112	701	481	585	329
ENSGALG00010021111	652	478	579	332
ENSGALG00010021110	18156	12402	19828	12539
ENSGALG00010021108	728	416	709	352
ENSGALG00010022546	444	341	431	256
ENSGALG00010021106	26	9	24	7
ENSGALG00010021105	153	133	110	36
ENSGALG00010021103	3851	2054	3214	1327
ENSGALG00010021102	2009	1556	1422	1215
ENSGALG00010021100	1229	658	1029	459
ENSGALG00010021099	11	11	8	1
ENSGALG00010021096	200	143	185	99
ENSGALG00010021095	854	523	939	689
ENSGALG00010028039	62141	38736	51843	39989
ENSGALG00010021094	77	30	403	322
ENSGALG00010021093	142	126	196	126
ENSGALG00010028125	1830	1142	2036	1076
ENSGALG00010025325	396	184	433	168
ENSGALG00010021092	3712	2574	2598	1753
ENSGALG00010021091	683	262	551	257
ENSGALG00010021087	10	3	10	1
ENSGALG00010021086	1072	596	1286	599
ENSGALG00010021085	619	244	450	172
ENSGALG00010021083	3854	1622	5876	4747
ENSGALG00010021080	61	30	61	22
ENSGALG00010027663	5299	3754	5222	3343
ENSGALG00010021079	5	1	3	0
ENSGALG00010021076	9	13	7	16
ENSGALG00010021071	1473	1094	1258	703
ENSGALG00010028201	1175	592	982	599
ENSGALG00010021070	993	392	891	385
ENSGALG00010024029	607	442	517	287
ENSGALG00010021069	1231	704	1186	712
ENSGALG00010029202	1566	1122	1711	823
ENSGALG00010022164	11	8	25	4
ENSGALG00010021853	1	1	2	3
ENSGALG00010021062	1459	1261	780	629
ENSGALG00010021058	279	170	217	119
ENSGALG00010021057	228	136	140	108
ENSGALG00010021052	37	14	40	12
ENSGALG00010021050	1287	1079	1265	701
ENSGALG00010024647	350	221	315	177
ENSGALG00010021047	104	62	85	34
ENSGALG00010021041	277	177	401	260
ENSGALG00010021031	1129	798	1222	818
ENSGALG00010021028	10	10	3	8
ENSGALG00010021027	2260	1139	2444	1424
ENSGALG00010021025	408	302	432	272
ENSGALG00010021023	6992	7339	5062	2639
ENSGALG00010021022	825	752	731	367
ENSGALG00010021021	190	85	202	92
ENSGALG00010021018	0	0	4	10
ENSGALG00010021016	33	18	20	16
ENSGALG00010021015	3351	2753	3081	1372
ENSGALG00010021014	468	373	365	209
ENSGALG00010021012	5	1	4	4
ENSGALG00010025262	137	53	90	69
ENSGALG00010021003	94	35	89	23
ENSGALG00010021002	1	0	5	8
ENSGALG00010020999	1116	650	1023	392
ENSGALG00010020994	697	381	634	192
ENSGALG00010020991	74	19	80	43
ENSGALG00010020989	4025	2317	3077	1155
ENSGALG00010020984	896	368	786	324
ENSGALG00010020981	19	3	9	1
ENSGALG00010020979	107	73	124	95
ENSGALG00010020978	11703	7474	7020	2682
ENSGALG00010020975	848	288	745	335
ENSGALG00010028005	701	344	955	471
ENSGALG00010020973	971	709	612	258
ENSGALG00010020970	1408	1040	1581	857
ENSGALG00010026114	1400	1081	1388	702
ENSGALG00010020966	25	19	20	13
ENSGALG00010020965	543	408	682	411
ENSGALG00010020962	65	38	46	5
ENSGALG00010028925	1	2	4	0
ENSGALG00010029422	6213	3695	5506	2667
ENSGALG00010023526	84	40	117	50
ENSGALG00010020950	1633	769	1389	705
ENSGALG00010028739	1717	914	1376	860
ENSGALG00010020949	2529	1807	2866	1611
ENSGALG00010028689	36	40	40	4
ENSGALG00010020946	788	344	683	348
ENSGALG00010020944	726	346	594	224
ENSGALG00010020936	976	1005	796	524
ENSGALG00010020934	1207	434	922	355
ENSGALG00010023852	35	17	27	7
ENSGALG00010020932	683	419	733	385
ENSGALG00010020928	878	427	724	232
ENSGALG00010020925	1564	1144	1288	1129
ENSGALG00010027236	361	226	312	209
ENSGALG00010020924	2150	1493	1900	1042
ENSGALG00010020922	1002	564	958	439
ENSGALG00010023799	1794	1275	2006	1264
ENSGALG00010022264	253	133	270	88
ENSGALG00010020921	3651	3253	3178	1742
ENSGALG00010020920	83	52	81	77
ENSGALG00010020916	1720	1155	1568	740
ENSGALG00010021710	766	470	515	87
ENSGALG00010020913	19	4	12	3
ENSGALG00010020906	343	303	374	303
ENSGALG00010020903	24	21	25	18
ENSGALG00010020900	1667	1000	1489	908
ENSGALG00010020898	98	68	110	78
ENSGALG00010020897	1	5	1	2
ENSGALG00010020894	2617	1803	2839	1943
ENSGALG00010020887	2811	1152	2498	882
ENSGALG00010025984	2104	1629	2064	1381
ENSGALG00010020886	3174	2181	2576	2100
ENSGALG00010020880	1212	746	1353	769
ENSGALG00010020875	229	101	156	134
ENSGALG00010024410	314	179	338	162
ENSGALG00010020873	2083	1609	2142	1401
ENSGALG00010028551	8	8	10	2
ENSGALG00010020870	609	313	531	458
ENSGALG00010020861	17	9	13	16
ENSGALG00010020855	802	320	508	319
ENSGALG00010020847	870	847	381	419
ENSGALG00010020845	2403	1440	2049	921
ENSGALG00010020843	794	378	753	410
ENSGALG00010028759	0	4	2	0
ENSGALG00010025448	192	106	287	149
ENSGALG00010021141	61	48	55	55
ENSGALG00010020840	112	66	61	22
ENSGALG00010020835	67	22	118	44
ENSGALG00010020833	1163	604	1407	499
ENSGALG00010020831	191	132	249	137
ENSGALG00010027985	3059	2318	3768	2413
ENSGALG00010020827	1509	825	1794	1201
ENSGALG00010020820	45	30	23	28
ENSGALG00010029502	84	41	98	40
ENSGALG00010020818	340	155	303	127
ENSGALG00010020816	541	327	554	291
ENSGALG00010028608	185	131	145	128
ENSGALG00010020811	2024	1366	1284	598
ENSGALG00010021229	1689	590	1621	696
ENSGALG00010020810	124	25	158	16
ENSGALG00010025247	18	14	29	6
ENSGALG00010022513	814	547	916	463
ENSGALG00010020806	597	387	724	451
ENSGALG00010021345	416	243	481	226
ENSGALG00010020803	300	86	205	184
ENSGALG00010021211	375	228	535	196
ENSGALG00010020786	2666	1892	2600	1575
ENSGALG00010020782	700	263	580	325
ENSGALG00010020778	29	16	13	5
ENSGALG00010029549	815	641	454	284
ENSGALG00010020775	1702	853	1135	583
ENSGALG00010020773	41	7	42	12
ENSGALG00010020771	7	3	1	0
ENSGALG00010020770	17	6	27	0
ENSGALG00010020764	958	617	614	390
ENSGALG00010020762	160	70	139	72
ENSGALG00010020760	934	529	925	528
ENSGALG00010028190	1649	1097	1742	1112
ENSGALG00010020759	156	66	244	146
ENSGALG00010021801	103	59	81	54
ENSGALG00010020750	257	207	387	305
ENSGALG00010020745	4553	2503	4601	2720
ENSGALG00010020742	198	86	114	53
ENSGALG00010026633	68	38	50	22
ENSGALG00010026537	5	3	4	0
ENSGALG00010020736	10	3	0	0
ENSGALG00010020733	2033	993	2153	1536
ENSGALG00010020732	3568	2391	3813	2371
ENSGALG00010020728	264	27	235	98
ENSGALG00010024889	51	45	64	14
ENSGALG00010024367	58	28	38	10
ENSGALG00010020727	10	1	13	2
ENSGALG00010020725	240	139	263	165
ENSGALG00010021243	2718	1796	3222	1776
ENSGALG00010020721	915	543	587	439
ENSGALG00010020720	7	5	7	4
ENSGALG00010020719	143	82	73	36
ENSGALG00010020715	8	8	6	2
ENSGALG00010028761	41289	23063	43578	27797
ENSGALG00010020714	8629	6833	9689	6748
ENSGALG00010020712	1255	904	1187	499
ENSGALG00010020708	1152	830	885	394
ENSGALG00010020707	5	1	2	0
ENSGALG00010020704	25	12	19	11
ENSGALG00010020699	30	13	24	19
ENSGALG00010027123	16	8	9	15
ENSGALG00010020692	33	23	43	26
ENSGALG00010020691	484	314	457	302
ENSGALG00010020685	10912	8689	12193	6098
ENSGALG00010020682	417	353	486	233
ENSGALG00010020681	1694	961	1350	510
ENSGALG00010020677	4890	4932	5664	1346
ENSGALG00010020675	196	123	245	96
ENSGALG00010020674	2	1	0	2
ENSGALG00010020673	876	653	924	546
ENSGALG00010020667	318	153	294	130
ENSGALG00010020666	110	83	131	82
ENSGALG00010020664	12	1	14	2
ENSGALG00010020659	135	119	204	145
ENSGALG00010020654	208	109	214	140
ENSGALG00010020653	482	308	537	352
ENSGALG00010025370	248	176	277	121
ENSGALG00010020649	5	0	3	1
ENSGALG00010020646	300	210	284	161
ENSGALG00010020638	2267	1610	2724	1662
ENSGALG00010020636	458	369	565	390
ENSGALG00010020633	2	1	5	4
ENSGALG00010020630	1616	1171	1246	704
ENSGALG00010020629	27	18	13	13
ENSGALG00010020626	458	294	493	318
ENSGALG00010020625	2239	1325	1744	1236
ENSGALG00010027250	326	143	280	160
ENSGALG00010020623	18	3	13	0
ENSGALG00010021913	234	111	115	87
ENSGALG00010020622	779	282	317	506
ENSGALG00010020619	2879	1972	2688	1836
ENSGALG00010020617	341	214	360	204
ENSGALG00010020612	7134	5603	8075	3596
ENSGALG00010020611	1879	929	2593	1660
ENSGALG00010020608	4911	3442	5120	2772
ENSGALG00010024792	3832	3011	4035	2163
ENSGALG00010020607	2035	1381	1707	1013
ENSGALG00010020605	1343	1162	1121	685
ENSGALG00010020603	2657	1167	1619	500
ENSGALG00010020602	105	72	107	52
ENSGALG00010020601	48	21	55	29
ENSGALG00010020599	568	254	598	206
ENSGALG00010020595	508	281	467	323
ENSGALG00010029430	666	372	659	283
ENSGALG00010022508	726	378	304	293
ENSGALG00010020594	2647	1681	2921	1657
ENSGALG00010020590	383	245	375	216
ENSGALG00010020588	326	176	299	216
ENSGALG00010020584	954	508	987	462
ENSGALG00010020568	15	9	12	3
ENSGALG00010020558	1041	527	1049	530
ENSGALG00010020557	1165	604	1695	700
ENSGALG00010020556	3150	2467	3105	2080
ENSGALG00010020554	18559	10356	21358	12115
ENSGALG00010029246	510	380	543	427
ENSGALG00010020545	226	147	209	95
ENSGALG00010020544	54	17	14	1
ENSGALG00010020540	836	451	692	199
ENSGALG00010020535	79	51	46	57
ENSGALG00010020533	680	317	516	249
ENSGALG00010020517	9780	7137	5750	4556
ENSGALG00010021298	93	37	99	58
ENSGALG00010020497	4692	3197	5276	2306
ENSGALG00010020486	1070	729	709	387
ENSGALG00010020485	1295	895	1247	766
ENSGALG00010020484	408	236	433	272
ENSGALG00010020478	6	7	5	0
ENSGALG00010025381	379	226	436	246
ENSGALG00010020476	858	543	993	468
ENSGALG00010020473	32	9	25	6
ENSGALG00010023750	48	34	48	7
ENSGALG00010020467	868	582	892	582
ENSGALG00010022985	22	12	16	8
ENSGALG00010020462	1099	869	1017	657
ENSGALG00010029517	603	264	410	194
ENSGALG00010020450	210	119	218	76
ENSGALG00010020443	127	47	135	66
ENSGALG00010020438	41	26	43	29
ENSGALG00010020437	1408	1167	949	537
ENSGALG00010020433	712	478	742	379
ENSGALG00010020429	421	310	308	175
ENSGALG00010020428	1023	789	874	337
ENSGALG00010020413	9	4	6	2
ENSGALG00010027216	1275	616	1558	1159
ENSGALG00010020405	1676	859	1639	683
ENSGALG00010020402	19	22	15	10
ENSGALG00010028015	3733	1770	3078	1565
ENSGALG00010020393	46	48	29	10
ENSGALG00010021361	250	172	223	103
ENSGALG00010020392	2441	1158	1638	1341
ENSGALG00010020390	239	158	236	159
ENSGALG00010020389	22572	15759	18375	7660
ENSGALG00010020388	6907	4617	8270	2425
ENSGALG00010021348	190	162	199	127
ENSGALG00010020386	1894	1006	1840	757
ENSGALG00010020385	1	2	2	5
ENSGALG00010029574	145	107	160	122
ENSGALG00010020383	526	305	486	323
ENSGALG00010020377	438	351	480	271
ENSGALG00010020375	2509	1343	2472	1243
ENSGALG00010022682	5957	6495	6162	4222
ENSGALG00010020374	1610	1035	2167	743
ENSGALG00010020370	6	1	25	3
ENSGALG00010021228	7	0	5	3
ENSGALG00010020356	44	33	39	18
ENSGALG00010022643	2254	1119	1796	605
ENSGALG00010020350	140	111	88	76
ENSGALG00010023030	448	183	398	179
ENSGALG00010020346	288	202	858	686
ENSGALG00010020342	369	189	374	221
ENSGALG00010020340	1068	881	994	536
ENSGALG00010021969	12	10	12	1
ENSGALG00010020334	12	9	9	9
ENSGALG00010024049	2312	1278	2255	948
ENSGALG00010020329	3288	2500	2807	1116
ENSGALG00010020327	0	3	4	3
ENSGALG00010028420	108	36	114	72
ENSGALG00010020319	7	6	0	2
ENSGALG00010020316	1541	941	1098	486
ENSGALG00010020315	5701	3783	4432	1427
ENSGALG00010028109	191	168	180	109
ENSGALG00010020314	520	230	520	344
ENSGALG00010020313	106	72	126	61
ENSGALG00010020311	6560	4505	9664	7697
ENSGALG00010020307	80	35	80	43
ENSGALG00010029787	17541	14726	16359	7120
ENSGALG00010020304	6433	3060	4708	2027
ENSGALG00010020303	514	240	515	372
ENSGALG00010020302	63	62	88	47
ENSGALG00010020300	4214	2898	3470	1478
ENSGALG00010020298	558	397	652	426
ENSGALG00010021231	70	50	80	39
ENSGALG00010020293	471	334	457	98
ENSGALG00010020292	15	11	19	6
ENSGALG00010020291	352	198	269	80
ENSGALG00010020285	8	2	12	13
ENSGALG00010020283	1360	1245	1152	713
ENSGALG00010020277	4197	3003	4115	2450
ENSGALG00010020272	105	70	110	47
ENSGALG00010020268	584	287	621	246
ENSGALG00010020265	19	18	11	6
ENSGALG00010020259	11	5	20	2
ENSGALG00010020257	1006	514	1033	455
ENSGALG00010025195	3041	1669	3086	912
ENSGALG00010020254	150	320	124	95
ENSGALG00010020250	100	58	62	1
ENSGALG00010020248	1861	1217	2122	1611
ENSGALG00010025426	79	45	53	31
ENSGALG00010020237	1042	722	921	478
ENSGALG00010024692	233	213	261	126
ENSGALG00010021774	1442	1095	1120	596
ENSGALG00010020224	387	271	409	258
ENSGALG00010020212	46	37	62	41
ENSGALG00010020206	675	524	786	478
ENSGALG00010020204	2370	1391	2272	1164
ENSGALG00010020202	430	326	212	162
ENSGALG00010023380	2245	1488	2113	1284
ENSGALG00010020186	3916	3882	1965	1577
ENSGALG00010020184	808	505	754	419
ENSGALG00010027882	33	9	48	25
ENSGALG00010020168	1091	552	966	507
ENSGALG00010020166	7	1	6	1
ENSGALG00010027148	2663	1834	2836	1093
ENSGALG00010021552	58	30	39	20
ENSGALG00010020163	2155	1479	2095	1080
ENSGALG00010020954	2	8	7	5
ENSGALG00010020160	13	7	14	12
ENSGALG00010025163	11	3	6	4
ENSGALG00010020158	3	2	0	2
ENSGALG00010020155	649	379	560	212
ENSGALG00010020152	835	633	607	374
ENSGALG00010020149	771	456	752	598
ENSGALG00010020143	79	21	197	89
ENSGALG00010020140	2492	1856	1532	1306
ENSGALG00010020137	436	311	492	281
ENSGALG00010020136	66	150	106	33
ENSGALG00010028017	43	19	35	20
ENSGALG00010020132	41	20	80	52
ENSGALG00010020129	547	248	580	389
ENSGALG00010020616	954	738	1106	554
ENSGALG00010020121	5	0	25	45
ENSGALG00010029166	4083	2740	2833	2282
ENSGALG00010020120	5	0	1	2
ENSGALG00010020118	12345	6113	11359	5027
ENSGALG00010020117	7523	4553	5394	3320
ENSGALG00010020116	260	152	177	66
ENSGALG00010020113	938	681	927	534
ENSGALG00010020111	382	214	348	176
ENSGALG00010027502	1506	1122	1739	1156
ENSGALG00010020109	6587	3150	3875	2468
ENSGALG00010020108	429	255	346	253
ENSGALG00010020106	1665	1199	1465	378
ENSGALG00010023884	190	72	143	59
ENSGALG00010024915	6	12	10	2
ENSGALG00010021582	94	88	90	42
ENSGALG00010020103	132366	74498	155316	102378
ENSGALG00010020102	538	379	593	320
ENSGALG00010021261	1149	1322	1047	519
ENSGALG00010020101	68	21	108	11
ENSGALG00010020100	1580	894	933	982
ENSGALG00010020098	62	56	17	0
ENSGALG00010021413	89	62	93	50
ENSGALG00010020097	1262	940	1029	810
ENSGALG00010022885	10601	5728	12031	7198
ENSGALG00010020094	1	2	4	1
ENSGALG00010020091	369	204	312	194
ENSGALG00010020090	1565	1072	1634	908
ENSGALG00010020089	3	5	1	2
ENSGALG00010020088	4	9	3	5
ENSGALG00010022942	11	6	21	7
ENSGALG00010022476	183	72	161	43
ENSGALG00010020083	25	26	4	4
ENSGALG00010020080	487	327	461	311
ENSGALG00010020075	650	478	578	361
ENSGALG00010020074	2525	1628	2469	1399
ENSGALG00010020069	44	31	55	34
ENSGALG00010020066	288	262	227	120
ENSGALG00010020065	2623	1672	1422	1500
ENSGALG00010020365	365	192	322	220
ENSGALG00010020064	184	130	195	138
ENSGALG00010022695	3639	2987	2857	1455
ENSGALG00010020061	1023	576	1033	402
ENSGALG00010020057	355	253	392	270
ENSGALG00010020048	58	30	52	24
ENSGALG00010029243	7	7	6	2
ENSGALG00010021829	540	261	420	190
ENSGALG00010022037	838	522	877	500
ENSGALG00010020041	901	798	428	281
ENSGALG00010025586	167	81	141	69
ENSGALG00010020037	432	229	300	142
ENSGALG00010027575	980	485	1778	1395
ENSGALG00010020030	194	209	235	228
ENSGALG00010020027	1428	630	1477	638
ENSGALG00010020019	351	259	337	222
ENSGALG00010020018	592	349	496	169
ENSGALG00010020017	58	40	55	18
ENSGALG00010020015	4173	2668	3519	1809
ENSGALG00010020011	1567	697	1725	1033
ENSGALG00010020010	782	544	677	468
ENSGALG00010020009	78	61	58	50
ENSGALG00010020008	2001	1587	1886	1042
ENSGALG00010020006	105	87	74	11
ENSGALG00010020003	15459	9887	10974	4630
ENSGALG00010019999	1020	760	921	649
ENSGALG00010019998	19	17	12	0
ENSGALG00010019996	8331	5333	4323	2542
ENSGALG00010019994	166	72	110	42
ENSGALG00010019992	117	64	114	45
ENSGALG00010019991	3728	2212	3677	2014
ENSGALG00010019990	1985	991	1759	847
ENSGALG00010019989	0	0	4	4
ENSGALG00010022521	2135	1381	2023	994
ENSGALG00010019985	785	327	831	475
ENSGALG00010023889	397	213	281	189
ENSGALG00010019982	1	0	2	2
ENSGALG00010022922	3	1	4	0
ENSGALG00010019977	212	97	137	79
ENSGALG00010019975	585	356	406	185
ENSGALG00010019972	5412	2596	4834	1612
ENSGALG00010019967	181	98	93	81
ENSGALG00010019961	672	310	611	243
ENSGALG00010028357	925	520	638	312
ENSGALG00010019956	1519	861	1425	1269
ENSGALG00010019954	6488	4831	6573	4362
ENSGALG00010019947	1416	1836	1107	380
ENSGALG00010019932	4050	5835	2668	1499
ENSGALG00010019931	2809	2349	1796	1160
ENSGALG00010019925	2114	1383	1576	936
ENSGALG00010019921	11420	3881	10952	3623
ENSGALG00010019919	1542	735	1184	432
ENSGALG00010019910	27	17	35	39
ENSGALG00010019899	27	17	17	18
ENSGALG00010024142	4	2	1	1
ENSGALG00010019898	401	299	564	265
ENSGALG00010019896	2904	2242	2768	1915
ENSGALG00010024616	133	50	107	56
ENSGALG00010019891	378	180	372	208
ENSGALG00010019876	124	101	160	111
ENSGALG00010019875	3	4	1	0
ENSGALG00010021358	6872	4736	7499	4578
ENSGALG00010019873	202	94	168	78
ENSGALG00010019872	794	425	640	345
ENSGALG00010029161	7	1	4	4
ENSGALG00010019855	460	280	308	248
ENSGALG00010021953	2212	2777	2117	968
ENSGALG00010019854	111	112	161	72
ENSGALG00010019848	579	391	544	340
ENSGALG00010019934	628	572	687	398
ENSGALG00010019832	125	93	133	51
ENSGALG00010019830	10	1	11	1
ENSGALG00010019825	369	94	423	216
ENSGALG00010019816	632	345	470	156
ENSGALG00010019811	4833	3061	5010	1840
ENSGALG00010019810	1576	878	1282	639
ENSGALG00010020716	1287	546	1148	417
ENSGALG00010019803	4	3	6	0
ENSGALG00010019801	61	51	62	11
ENSGALG00010019800	1212	636	1084	649
ENSGALG00010019799	4373	4249	3369	1591
ENSGALG00010025830	733	618	421	385
ENSGALG00010019789	103	81	129	82
ENSGALG00010019786	1825	958	1528	728
ENSGALG00010027700	2104	1887	1853	836
ENSGALG00010019778	185	63	202	62
ENSGALG00010028144	3155	1970	2753	2060
ENSGALG00010025353	1867	1031	1335	734
ENSGALG00010019761	776	563	864	519
ENSGALG00010019744	5	2	3	3
ENSGALG00010019738	14	16	5	0
ENSGALG00010019735	142	153	112	75
ENSGALG00010019732	285	110	259	1046
ENSGALG00010019726	21	6	26	2
ENSGALG00010019716	672	355	419	504
ENSGALG00010025504	20	20	28	7
ENSGALG00010019707	2	2	1	0
ENSGALG00010019700	250	186	310	68
ENSGALG00010019695	2	2	3	3
ENSGALG00010019693	288	152	283	142
ENSGALG00010019684	202	128	168	104
ENSGALG00010019680	120	71	115	51
ENSGALG00010028175	541	283	427	309
ENSGALG00010019676	14	1	8	2
ENSGALG00010019675	13816	16453	9514	5021
ENSGALG00010019673	19	9	37	35
ENSGALG00010019670	171	111	204	116
ENSGALG00010019652	959	1072	1347	401
ENSGALG00010029753	1353	826	1189	562
ENSGALG00010019648	32	1	25	6
ENSGALG00010025974	7412	4926	7466	3849
ENSGALG00010019646	1134	886	1112	723
ENSGALG00010022347	923	560	995	518
ENSGALG00010019645	10345	6357	7319	3710
ENSGALG00010019643	947	524	825	420
ENSGALG00010019641	8802	7097	8830	5249
ENSGALG00010019635	361	235	345	199
ENSGALG00010019625	3566	3004	2563	1724
ENSGALG00010019624	1763	1004	1500	620
ENSGALG00010019618	261	172	261	188
