	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_4h	chicken_d_lps_4h
ENSGALG00010017922	6417	4164	4090	3438
ENSGALG00010013324	239	173	305	108
ENSGALG00010013330	31	11	25	7
ENSGALG00010017115	406	239	441	155
ENSGALG00010012684	17	26	29	13
ENSGALG00010013333	3259	2215	3173	1638
ENSGALG00010013334	7752	5734	7548	3338
ENSGALG00010015928	486	355	414	297
ENSGALG00010013337	31	40	36	8
ENSGALG00010018370	105	62	107	50
ENSGALG00010027579	398	272	462	265
ENSGALG00010012053	8	2	4	2
ENSGALG00010013343	115	31	164	13
ENSGALG00010014099	180	137	176	69
ENSGALG00010029628	1	1	4	4
ENSGALG00010028355	869	579	970	542
ENSGALG00010012105	48	21	38	23
ENSGALG00010013347	148	118	161	75
ENSGALG00010016455	1995	1226	1735	1065
ENSGALG00010013352	941	820	913	437
ENSGALG00010013355	24	12	17	11
ENSGALG00010018598	2159	1298	2278	1259
ENSGALG00010013356	939	720	869	535
ENSGALG00010013357	413	366	340	269
ENSGALG00010012818	11388	11711	12528	5570
ENSGALG00010013358	6330	5375	7422	3554
ENSGALG00010013360	650	527	868	397
ENSGALG00010016564	8587	9587	7987	4830
ENSGALG00010023354	1915	905	1388	653
ENSGALG00010024570	2968	2077	3171	1314
ENSGALG00010013368	4	2	3	3
ENSGALG00010027842	5	5	38	5
ENSGALG00010000623	472	255	518	237
ENSGALG00010013375	385	193	518	252
ENSGALG00010025416	454	196	608	228
ENSGALG00010016983	382	441	603	397
ENSGALG00010012704	1717	838	1658	786
ENSGALG00010013315	113	76	96	54
ENSGALG00010013376	0	2	1	2
ENSGALG00010013379	1610	1096	1865	979
ENSGALG00010013381	1991	3516	1832	1276
ENSGALG00010008658	285	199	369	212
ENSGALG00010026043	456	81	560	336
ENSGALG00010013392	1490	823	1632	914
ENSGALG00010017054	593	485	390	132
ENSGALG00010013393	99	60	110	78
ENSGALG00010013396	6318	4161	12033	7825
ENSGALG00010027164	100	128	117	86
ENSGALG00010015407	16406	16444	23877	6874
ENSGALG00010013400	117	75	118	51
ENSGALG00010007741	1979	800	1341	654
ENSGALG00010013403	1347	542	1157	589
ENSGALG00010024830	78	32	88	45
ENSGALG00010013328	387	175	392	190
ENSGALG00010013407	2385	1333	2715	1383
ENSGALG00010017519	16	8	13	8
ENSGALG00010013411	5	3	0	0
ENSGALG00010019208	7707	4799	7475	4659
ENSGALG00010013412	565	457	535	320
ENSGALG00010013414	15264	8981	13749	9306
ENSGALG00010026671	496	275	498	314
ENSGALG00010013425	182	148	147	85
ENSGALG00010007584	333	187	387	193
ENSGALG00010018452	486	473	456	270
ENSGALG00010013428	188	125	196	106
ENSGALG00010003797	126	66	169	57
ENSGALG00010024454	3630	2042	4092	2908
ENSGALG00010013436	2	0	7	12
ENSGALG00010023041	2123	1651	1727	1370
ENSGALG00010013437	287	245	216	113
ENSGALG00010025644	55	70	43	20
ENSGALG00010000353	1320	944	1424	871
ENSGALG00010013442	420	264	413	176
ENSGALG00010013450	49884	32669	60427	40620
ENSGALG00010001173	457	180	414	169
ENSGALG00010010305	561	319	550	308
ENSGALG00010013453	3785	2178	3201	1697
ENSGALG00010013455	8	4	9	4
ENSGALG00010015923	934	417	820	426
ENSGALG00010013459	1047	459	768	687
ENSGALG00010021851	103	151	105	44
ENSGALG00010006992	1239	731	1751	1006
ENSGALG00010016787	1576	519	1374	614
ENSGALG00010013463	16	11	18	5
ENSGALG00010013465	1	2	2	0
ENSGALG00010014323	27	14	27	12
ENSGALG00010014867	315	190	562	167
ENSGALG00010013470	3770	2886	4474	2274
ENSGALG00010005573	219	137	319	213
ENSGALG00010013480	135	135	653	520
ENSGALG00010018068	2681	2069	4060	1995
ENSGALG00010013482	3750	2156	4892	3093
ENSGALG00010013483	155	58	131	77
ENSGALG00010020305	2241	2154	2559	1586
ENSGALG00010013484	1950	1312	2107	1171
ENSGALG00010000247	3	1	3	0
ENSGALG00010013486	229	120	234	133
ENSGALG00010022081	421	241	478	199
ENSGALG00010013491	1911	2226	2303	1533
ENSGALG00010013497	587	291	565	312
ENSGALG00010013498	36	52	24	24
ENSGALG00010013508	487	203	521	147
ENSGALG00010013509	3320	1996	3729	2094
ENSGALG00010013510	563	342	633	327
ENSGALG00010013517	864	594	749	292
ENSGALG00010003428	554	224	396	201
ENSGALG00010015706	37	10	108	148
ENSGALG00010013520	18	12	33	21
ENSGALG00010018685	519	355	528	248
ENSGALG00010013528	4081	2605	4936	2832
ENSGALG00010011981	6	7	3	0
ENSGALG00010025250	6	2	4	0
ENSGALG00010007643	18959	8089	10024	5549
ENSGALG00010013544	73	68	53	17
ENSGALG00010017937	82	35	45	41
ENSGALG00010013547	5	4	5	0
ENSGALG00010027165	26	20	49	35
ENSGALG00010022525	1421	1009	1584	878
ENSGALG00010013551	2198	1303	2284	1172
ENSGALG00010005517	12	7	25	4
ENSGALG00010000282	402	242	433	284
ENSGALG00010013553	484	449	489	393
ENSGALG00010009408	297	219	381	172
ENSGALG00010013558	227	114	222	115
ENSGALG00010027421	18	8	13	14
ENSGALG00010013563	1896	1311	1839	1185
ENSGALG00010019683	464	681	506	296
ENSGALG00010019650	882	341	777	495
ENSGALG00010009146	2	3	14	1
ENSGALG00010013569	47	42	18	69
ENSGALG00010000309	1219	1192	1441	1033
ENSGALG00010015839	2462	1652	2542	1343
ENSGALG00010013572	534	347	471	211
ENSGALG00010021647	266	105	257	174
ENSGALG00010013580	3	2	0	0
ENSGALG00010013582	1965	1681	2373	1950
ENSGALG00010013592	8	16	19	12
ENSGALG00010027862	13	3	23	9
ENSGALG00010013410	55	43	46	17
ENSGALG00010013595	26	21	32	5
ENSGALG00010013596	172	117	179	100
ENSGALG00010005227	625	395	700	432
ENSGALG00010024399	93	29	49	27
ENSGALG00010013604	3843	2004	3126	1302
ENSGALG00010013609	211	140	228	129
ENSGALG00010025933	1518	757	1531	695
ENSGALG00010013614	5132	4018	5760	2483
ENSGALG00010005427	216	125	261	114
ENSGALG00010018557	1349	878	1593	807
ENSGALG00010013619	5660	4924	19232	7484
ENSGALG00010024565	293	130	279	197
ENSGALG00010023203	1046	767	1269	703
ENSGALG00010013625	548	481	621	441
ENSGALG00010009086	523	222	557	279
ENSGALG00010013627	213	139	262	113
ENSGALG00010016465	51	38	42	10
ENSGALG00010002894	549	345	519	254
ENSGALG00010013645	1858	1201	1892	1151
ENSGALG00010013646	27	10	16	8
ENSGALG00010028060	282	141	252	112
ENSGALG00010016780	145	78	145	72
ENSGALG00010013648	324	173	252	94
ENSGALG00010013650	1447	1090	1325	715
ENSGALG00010005893	2236	1416	3459	1681
ENSGALG00010022652	347	202	328	137
ENSGALG00010013678	1795	1024	1632	1083
ENSGALG00010014821	1368	545	2908	2093
ENSGALG00010005057	2534	1845	2802	1913
ENSGALG00010007302	2	9	11	13
ENSGALG00010011099	5	8	2	0
ENSGALG00010013667	82	55	104	27
ENSGALG00010016816	436	153	1177	887
ENSGALG00010013696	130	87	196	76
ENSGALG00010013720	275	110	170	104
ENSGALG00010009028	2508	3899	2571	1784
ENSGALG00010013740	1152	606	1109	479
ENSGALG00010023455	789	654	1166	671
ENSGALG00010017167	3425	2234	3505	2112
ENSGALG00010022101	54	26	63	36
ENSGALG00010013744	151	179	207	73
ENSGALG00010016398	4757	4732	4853	3187
ENSGALG00010013751	530	773	723	376
ENSGALG00010020005	122	66	94	58
ENSGALG00010021794	17	30	14	4
ENSGALG00010015413	1024	428	937	413
ENSGALG00010013757	7	10	8	1
ENSGALG00010005015	2	2	6	6
ENSGALG00010012722	313	264	201	176
ENSGALG00010017039	1224	813	1308	783
ENSGALG00010013017	505	358	560	285
ENSGALG00010018037	713	517	609	343
ENSGALG00010027956	847	569	746	466
ENSGALG00010007941	621	518	684	424
ENSGALG00010013758	16	8	8	3
ENSGALG00010025242	1	0	6	2
ENSGALG00010002270	40	29	23	22
ENSGALG00010005312	5	3	17	0
ENSGALG00010013767	9172	7396	11037	9270
ENSGALG00010003558	19435	13378	22175	11652
ENSGALG00010013772	2179	1626	2004	1280
ENSGALG00010010588	4043	2478	4202	2453
ENSGALG00010013779	180	156	293	165
ENSGALG00010013784	663	805	647	524
ENSGALG00010012819	2447	1727	2317	1105
ENSGALG00010013541	15	33	14	11
ENSGALG00010000043	1193	955	877	375
ENSGALG00010015111	1	7	8	0
ENSGALG00010013791	739	197	637	235
ENSGALG00010000063	1592	1013	1556	766
ENSGALG00010013792	8	4	11	8
ENSGALG00010016813	6	1	5	0
ENSGALG00010013793	260	129	298	173
ENSGALG00010016279	2104	1073	1846	856
ENSGALG00010013794	204	115	225	97
ENSGALG00010013799	2	0	2	0
ENSGALG00010022058	392	200	398	232
ENSGALG00010028020	119	82	140	89
ENSGALG00010008389	12384	4774	8402	5751
ENSGALG00010012939	61	44	45	13
ENSGALG00010013802	153	104	228	98
ENSGALG00010020211	4477	2640	2746	897
ENSGALG00010011212	81	55	111	38
ENSGALG00010013805	2174	1715	2507	1669
ENSGALG00010013809	87	17	81	18
ENSGALG00010013814	2322	1027	2479	1350
ENSGALG00010013820	8	6	8	2
ENSGALG00010014246	1546	770	1201	613
ENSGALG00010013823	323	190	304	149
ENSGALG00010012653	1786	987	1274	497
ENSGALG00010013828	4	4	9	0
ENSGALG00010007868	33	33	64	27
ENSGALG00010005621	2988	1813	1527	195
ENSGALG00010013836	797	344	662	571
ENSGALG00010022799	216	80	262	146
ENSGALG00010013842	482	240	355	187
ENSGALG00010014082	4455	2410	4083	2069
ENSGALG00010013861	4	2	2	1
ENSGALG00010013878	1888	1625	2005	921
ENSGALG00010029618	1739	1512	1483	830
ENSGALG00010009125	979	484	6207	4910
ENSGALG00010013880	958	798	782	474
ENSGALG00010011589	2	5	5	3
ENSGALG00010027533	282	202	355	175
ENSGALG00010027330	24	4	127	86
ENSGALG00010013889	849	257	884	256
ENSGALG00010013897	475	270	604	267
ENSGALG00010018428	1395	1238	1545	931
ENSGALG00010013391	1675	746	1620	668
ENSGALG00010013898	2652	1485	1861	752
ENSGALG00010013908	2989	1439	3066	1382
ENSGALG00010018438	1500	878	1766	832
ENSGALG00010013914	8	3	8	9
ENSGALG00010013915	212	106	169	160
ENSGALG00010016887	123	137	205	80
ENSGALG00010025809	3	1	32	25
ENSGALG00010016040	12013	9554	13253	8608
ENSGALG00010013940	12	16	9	3
ENSGALG00010014537	156	107	170	74
ENSGALG00010021578	180	96	309	68
ENSGALG00010018727	722	513	815	487
ENSGALG00010018808	57	21	48	26
ENSGALG00010013944	20	16	32	7
ENSGALG00010013945	2564	1587	2339	1420
ENSGALG00010013949	11408	9447	11021	5845
ENSGALG00010015921	222	108	179	205
ENSGALG00010025425	414	490	412	184
ENSGALG00010013953	551	412	554	354
ENSGALG00010013959	6	1	6	0
ENSGALG00010001238	1512	748	1283	639
ENSGALG00010015185	3	0	3	1
ENSGALG00010009437	18	11	10	7
ENSGALG00010013965	4	6	1	0
ENSGALG00010016482	2196	2662	2353	1266
ENSGALG00010013973	100	33	91	56
ENSGALG00010001696	422	204	436	204
ENSGALG00010013976	857	524	918	530
ENSGALG00010003810	1708	890	1346	407
ENSGALG00010014020	205	117	282	144
ENSGALG00010029660	3800	2394	4611	3291
ENSGALG00010013980	2	0	2	0
ENSGALG00010014011	30	15	8	2
ENSGALG00010008448	144	90	129	112
ENSGALG00010015430	2049	1613	2099	1235
ENSGALG00010017433	1484	1022	1652	1024
ENSGALG00010013367	167	102	153	60
ENSGALG00010014026	856	400	1351	560
ENSGALG00010020127	5591	5491	4902	2453
ENSGALG00010018693	53	13	31	46
ENSGALG00010014047	3129	1967	3009	1638
ENSGALG00010014054	50	21	371	442
ENSGALG00010010107	360	229	394	201
ENSGALG00010014062	3959	2345	7705	5260
ENSGALG00010014066	3666	2764	3791	1778
ENSGALG00010017104	77	41	67	32
ENSGALG00010000196	20	11	4	7
ENSGALG00010018022	6406	4571	5917	3005
ENSGALG00010026004	22	1	26	17
ENSGALG00010024846	2480	1968	3336	1599
ENSGALG00010021269	64	71	59	57
ENSGALG00010015709	1619	755	1798	895
ENSGALG00010014080	331	169	358	99
ENSGALG00010014089	665	344	657	341
ENSGALG00010014093	1470	1086	1357	554
ENSGALG00010014111	855	516	863	483
ENSGALG00010008347	1776	1352	2065	1141
ENSGALG00010015388	3359	2416	3829	2371
ENSGALG00010014128	4	15	9	1
ENSGALG00010021854	476	305	555	266
ENSGALG00010017459	308	220	324	97
ENSGALG00010029474	29	3	12	84
ENSGALG00010014134	489	206	521	249
ENSGALG00010014135	411	240	399	210
ENSGALG00010005341	102	49	84	53
ENSGALG00010015364	2047	1211	1451	745
ENSGALG00010014147	5	1	2	0
ENSGALG00010014149	13	9	10	7
ENSGALG00010010672	791	420	836	429
ENSGALG00010001628	202	83	210	204
ENSGALG00010014151	280	183	333	213
ENSGALG00010014156	58873	23659	47363	24835
ENSGALG00010014159	5276	6647	6141	2367
ENSGALG00010009991	98	71	101	32
ENSGALG00010014170	878	372	807	673
ENSGALG00010014171	14	11	18	1
ENSGALG00010021638	6324	6293	7847	3320
ENSGALG00010011997	252	112	220	103
ENSGALG00010014807	326	411	380	128
ENSGALG00010011312	1167	602	965	513
ENSGALG00010014184	3069	1771	2387	1289
ENSGALG00010029417	5500	1859	2454	909
ENSGALG00010013452	1001	552	1782	470
ENSGALG00010016341	923	688	901	513
ENSGALG00010014190	191	115	260	93
ENSGALG00010014193	691	621	686	183
ENSGALG00010011774	292	215	321	188
ENSGALG00010018458	2390	2598	1984	756
ENSGALG00010014199	1	1	3	2
ENSGALG00010014203	231	81	197	105
ENSGALG00010012282	70	80	83	30
ENSGALG00010017077	286	149	263	166
ENSGALG00010014205	690	355	684	322
ENSGALG00010014217	9607	9396	9024	4768
ENSGALG00010014221	665	559	833	526
ENSGALG00010006998	1192	1394	1370	729
ENSGALG00010014225	2113	1251	2288	1131
ENSGALG00010014226	335	68	66	77
ENSGALG00010028726	801	444	792	415
ENSGALG00010021098	886	583	811	365
ENSGALG00010007391	1219	810	1149	649
ENSGALG00010005248	2	2	0	0
ENSGALG00010014236	1937	1058	1670	899
ENSGALG00010014243	263	182	277	171
ENSGALG00010014249	1395	1049	1662	926
ENSGALG00010014250	11	2	12	4
ENSGALG00010013546	408	149	310	193
ENSGALG00010014257	486	351	644	380
ENSGALG00010007542	422	217	497	201
ENSGALG00010000224	3	3	3	4
ENSGALG00010014265	445	211	307	182
ENSGALG00010014267	351	207	329	170
ENSGALG00010021230	875	475	771	421
ENSGALG00010014272	63	33	49	23
ENSGALG00010026484	2594	1269	1611	1595
ENSGALG00010014284	2324	2316	2415	1252
ENSGALG00010003358	469	269	475	234
ENSGALG00010014288	39	19	44	26
ENSGALG00010021766	7	0	9	2
ENSGALG00010014295	174	102	161	51
ENSGALG00010004446	374	265	520	196
ENSGALG00010014298	125	71	190	98
ENSGALG00010025357	5	13	8	8
ENSGALG00010024989	164	55	190	74
ENSGALG00010014300	252	98	181	55
ENSGALG00010014301	4157	3408	3809	1796
ENSGALG00010014310	3	1	3	2
ENSGALG00010014312	1418	1378	1614	882
ENSGALG00010010604	2256	1829	2127	897
ENSGALG00010014319	490	373	550	311
ENSGALG00010009743	1186	813	1492	881
ENSGALG00010018430	50	16	41	10
ENSGALG00010014329	1472	1147	2134	936
ENSGALG00010014346	207	96	176	112
ENSGALG00010027814	1595	1285	1725	841
ENSGALG00010012973	143	98	91	41
ENSGALG00010009491	726	463	786	358
ENSGALG00010014347	177	108	164	53
ENSGALG00010014361	14	4	12	3
ENSGALG00010014362	737	527	781	464
ENSGALG00010017668	615	354	2293	818
ENSGALG00010014367	5478	3894	3492	1872
ENSGALG00010014372	115	65	142	62
ENSGALG00010014380	2317	1000	1567	884
ENSGALG00010024709	15	12	19	8
ENSGALG00010014388	683	345	536	371
ENSGALG00010016656	6	3	3	0
ENSGALG00010021682	0	5	0	3
ENSGALG00010005450	1452	506	1134	264
ENSGALG00010014390	102	157	110	104
ENSGALG00010020537	229	159	291	163
ENSGALG00010014397	842	541	802	478
ENSGALG00010028556	4108	3120	3411	2045
ENSGALG00010017323	5732	3448	6470	2639
ENSGALG00010014414	2	1	2	4
ENSGALG00010014416	92	151	116	74
ENSGALG00010018786	23094	14492	24584	13586
ENSGALG00010022619	1696	1493	1584	842
ENSGALG00010014418	4686	5357	5742	2400
ENSGALG00010001839	2620	783	1644	557
ENSGALG00010014439	123	37	157	35
ENSGALG00010014455	5	3	8	8
ENSGALG00010019878	1303	553	923	522
ENSGALG00010017601	789	424	774	320
ENSGALG00010004669	2	0	2	1
ENSGALG00010001313	95	105	2270	2323
ENSGALG00010003485	711	315	730	386
ENSGALG00010014465	361	259	422	267
ENSGALG00010018315	3357	2060	3253	2345
ENSGALG00010014470	3775	2669	3633	1628
ENSGALG00010014476	118	98	109	62
ENSGALG00010014002	444	238	461	190
ENSGALG00010014482	309	233	394	261
ENSGALG00010014487	1790	583	1796	936
ENSGALG00010014488	89	65	74	32
ENSGALG00010014492	130	57	87	59
ENSGALG00010014494	1093	640	873	473
ENSGALG00010014505	649	325	1005	739
ENSGALG00010014517	495	372	439	306
ENSGALG00010022409	11	21	7	1
ENSGALG00010000191	4	1	1	4
ENSGALG00010018317	92	44	64	51
ENSGALG00010013697	751	399	625	266
ENSGALG00010014555	3	0	2	2
ENSGALG00010008399	179	75	156	87
ENSGALG00010014570	66	50	54	46
ENSGALG00010016964	1653	1328	1517	737
ENSGALG00010014572	3542	2586	3356	1687
ENSGALG00010014579	1795	993	1312	790
ENSGALG00010005547	389	383	399	145
ENSGALG00010014611	2950	1713	2433	1457
ENSGALG00010029416	44	15	4	2
ENSGALG00010014617	25	18	28	6
ENSGALG00010014624	3	4	0	0
ENSGALG00010022796	280	155	253	125
ENSGALG00010014632	37	21	33	15
ENSGALG00010016809	1490	894	1671	861
ENSGALG00010014654	30035	16432	24674	16365
ENSGALG00010014668	4809	5466	4195	1739
ENSGALG00010016589	445	321	490	293
ENSGALG00010014691	1683	907	1603	889
ENSGALG00010022481	1262	765	1197	689
ENSGALG00010027645	471	300	507	177
ENSGALG00010014703	1167	567	1138	561
ENSGALG00010014705	655	242	537	308
ENSGALG00010023833	709	475	773	421
ENSGALG00010021908	2214	1442	2608	1551
ENSGALG00010014707	1225	627	985	536
ENSGALG00010014710	1101	720	1161	632
ENSGALG00010013134	33	14	26	33
ENSGALG00010014713	308	106	189	64
ENSGALG00010014726	614	386	595	346
ENSGALG00010014729	785	563	802	495
ENSGALG00010014735	1339	840	1391	675
ENSGALG00010014736	1238	814	1230	734
ENSGALG00010029293	291	566	310	223
ENSGALG00010014744	121	94	155	24
ENSGALG00010014745	81	41	81	39
ENSGALG00010021034	349	212	621	395
ENSGALG00010014750	1125	942	1235	566
ENSGALG00010002398	167	365	1491	1692
ENSGALG00010018515	37	41	29	11
ENSGALG00010014758	260	109	254	132
ENSGALG00010021760	54686	41779	52833	17444
ENSGALG00010014766	3147	2977	4385	1607
ENSGALG00010014769	921	532	1089	450
ENSGALG00010014795	8078	7004	8281	4730
ENSGALG00010024440	228	184	233	173
ENSGALG00010014796	88	47	53	27
ENSGALG00010014810	33	21	76	28
ENSGALG00010014813	3595	2289	4404	2260
ENSGALG00010011703	7928	4854	8354	4292
ENSGALG00010014816	636	390	629	433
ENSGALG00010014818	7	4	2	2
ENSGALG00010014166	141	84	143	79
ENSGALG00010014829	107	34	116	79
ENSGALG00010011430	4	0	0	3
ENSGALG00010015742	1194	650	878	429
ENSGALG00010020187	3	10	90	95
ENSGALG00010014831	2690	1871	2776	1329
ENSGALG00010007580	541	403	680	276
ENSGALG00010014850	15	40	12	5
ENSGALG00010019846	587	329	480	345
ENSGALG00010018811	2003	1353	2019	1106
ENSGALG00010008425	11	4	12	7
ENSGALG00010014851	4	1	2	0
ENSGALG00010014856	1412	804	1455	760
ENSGALG00010014859	1206	802	1448	695
ENSGALG00010014861	394	398	401	260
ENSGALG00010014866	19	3	15	7
ENSGALG00010013023	5	2	14	1
ENSGALG00010014881	17	25	16	9
ENSGALG00010014882	13	9	19	4
ENSGALG00010002814	85	23	84	23
ENSGALG00010014883	377	142	377	122
ENSGALG00010002599	3695	2791	4001	1901
ENSGALG00010014886	1021	610	831	550
ENSGALG00010014998	2	3	0	0
ENSGALG00010014902	268	156	234	117
ENSGALG00010021020	691	379	740	452
ENSGALG00010014903	784	276	946	592
ENSGALG00010014914	109	42	84	57
ENSGALG00010014917	3014	2224	3168	1889
ENSGALG00010014918	1030	635	1081	577
ENSGALG00010014922	2855	1112	2283	739
ENSGALG00010027457	3387	1962	3639	1996
ENSGALG00010017531	1312	809	1225	710
ENSGALG00010021839	234	178	267	149
ENSGALG00010014940	1036	772	1157	698
ENSGALG00010014943	25	19	26	8
ENSGALG00010022225	92	45	96	57
ENSGALG00010018177	113	44	89	59
ENSGALG00010006923	49	15	31	19
ENSGALG00010014944	2	1	8	2
ENSGALG00010014948	2349	2507	2560	921
ENSGALG00010011669	118	78	114	0
ENSGALG00010013374	160	88	154	53
ENSGALG00010014987	469	260	304	126
ENSGALG00010014990	1329	874	1175	652
ENSGALG00010014994	666	507	853	421
ENSGALG00010014995	12	4	6	13
ENSGALG00010012915	14965	17654	14888	5814
ENSGALG00010014997	1184	624	1208	681
ENSGALG00010015017	236	106	182	79
ENSGALG00010028618	208	177	256	120
ENSGALG00010018579	1670	979	1087	767
ENSGALG00010015018	3908	2469	3368	2195
ENSGALG00010023724	70	26	102	51
ENSGALG00010015031	61517	59546	58358	27526
ENSGALG00010016117	9	3	7	6
ENSGALG00010015035	20	8	8	4
ENSGALG00010025637	1136	972	929	612
ENSGALG00010025476	3	2	0	0
ENSGALG00010015039	699	649	569	320
ENSGALG00010024818	950	525	1059	585
ENSGALG00010002587	1326	1098	1136	648
ENSGALG00010015041	21	31	11	10
ENSGALG00010016742	177	116	225	151
ENSGALG00010019064	641	180	326	165
ENSGALG00010015046	1850	1139	2339	1362
ENSGALG00010015693	463	354	418	280
ENSGALG00010017184	2803	2203	3255	1575
ENSGALG00010015049	42	4	37	3
ENSGALG00010027911	1030	802	1245	582
ENSGALG00010012085	556	256	466	309
ENSGALG00010015056	9	6	8	3
ENSGALG00010023821	61	29	45	18
ENSGALG00010001349	991	931	968	592
ENSGALG00010015057	805	473	858	503
ENSGALG00010018822	380	179	592	218
ENSGALG00010015059	361	193	369	217
ENSGALG00010028867	370	172	448	207
ENSGALG00010015063	96	47	116	55
ENSGALG00010015064	180	39	143	69
ENSGALG00010015066	922	721	990	583
ENSGALG00010015069	4785	2938	7271	3805
ENSGALG00010030104	8776	4937	6933	3624
ENSGALG00010021568	558	433	614	378
ENSGALG00010015071	80	51	49	33
ENSGALG00010015078	6	6	2	0
ENSGALG00010014737	75	17	80	23
ENSGALG00010015083	105	56	97	63
ENSGALG00010015085	5600	4493	6504	3872
ENSGALG00010000727	812	492	619	392
ENSGALG00010015449	109	35	82	45
ENSGALG00010019717	44	33	38	21
ENSGALG00010015086	1032	936	744	385
ENSGALG00010015088	118	99	82	59
ENSGALG00010010177	18	31	33	13
ENSGALG00010015090	43	14	38	3
ENSGALG00010022022	39	20	64	27
ENSGALG00010015091	18174	9768	20797	13874
ENSGALG00010015095	422	351	386	165
ENSGALG00010027879	67	21	107	18
ENSGALG00010015100	2243	1123	2239	955
ENSGALG00010013859	10	2	6	0
ENSGALG00010015104	56	36	67	27
ENSGALG00010027265	103	172	105	40
ENSGALG00010018063	687	629	781	496
ENSGALG00010009972	2549	1739	3924	2441
ENSGALG00010015109	4887	3384	4140	2945
ENSGALG00010015112	4	0	7	5
ENSGALG00010015183	77	56	51	26
ENSGALG00010016904	1653	966	1442	879
ENSGALG00010024311	4759	4922	4896	2501
ENSGALG00010015121	173	89	131	61
ENSGALG00010017387	344	164	333	153
ENSGALG00010015122	5	5	5	5
ENSGALG00010015123	635	629	643	291
ENSGALG00010015124	802	711	838	485
ENSGALG00010015128	4432	5868	4446	2355
ENSGALG00010015131	76	42	72	24
ENSGALG00010015132	44	12	19	5
ENSGALG00010000783	1825	725	1778	616
ENSGALG00010015133	2333	1277	1439	816
ENSGALG00010015136	1752	1228	1657	954
ENSGALG00010009374	102	37	91	35
ENSGALG00010016605	33	23	33	16
ENSGALG00010015141	401	253	449	194
ENSGALG00010015143	1283	615	1285	839
ENSGALG00010015145	4888	4050	8193	4778
ENSGALG00010018384	30	13	30	10
ENSGALG00010015146	759	425	755	372
ENSGALG00010015686	1277	675	1387	616
ENSGALG00010015155	39517	25805	43907	93479
ENSGALG00010015156	2283	801	1831	922
ENSGALG00010016834	3248	2433	3144	1154
ENSGALG00010015159	8	3	6	1
ENSGALG00010015142	8264	7145	8035	4402
